aX,aY,aZ,gX,gY,gZ
-0.548,0.018,1.126,1.831,-1.160,5.554
-0.566,0.009,1.197,8.850,-5.920,8.606
-0.615,0.070,1.275,13.733,-9.216,6.470
-0.603,0.013,1.392,13.977,-12.329,-2.502
-0.585,-0.008,1.486,9.766,-11.230,-7.935
-0.598,0.004,1.565,3.479,-5.981,-9.277
-0.608,0.047,1.605,-2.258,1.099,-11.658
-0.578,0.043,1.618,-8.484,7.263,-19.714
-0.563,0.008,1.635,-13.733,11.597,-29.480
-0.571,-0.052,1.666,-14.404,13.916,-35.400
-0.590,-0.088,1.709,-16.052,15.015,-33.630
-0.601,-0.036,1.705,-15.808,14.099,-27.954
-0.589,0.006,1.700,-15.015,10.498,-26.489
-0.570,-0.021,1.672,-18.372,6.714,-28.687
-0.496,-0.128,1.665,-25.024,6.409,-23.926
-0.396,-0.075,1.605,-30.457,10.803,-6.165
-0.322,0.032,1.513,-30.579,15.930,10.498
-0.263,0.055,1.403,-28.198,18.127,16.296
-0.218,0.006,1.306,-27.405,16.113,16.846
-0.174,-0.018,1.206,-31.921,13.977,20.935
-0.145,-0.025,1.134,-37.476,10.681,28.564
-0.133,-0.027,1.072,-39.368,9.644,35.889
-0.108,-0.023,0.943,-40.222,16.052,41.504
-0.090,-0.026,0.814,-38.025,23.254,46.936
-0.070,-0.018,0.663,-32.104,30.212,51.819
-0.052,0.000,0.470,-20.447,36.987,55.786
-0.052,0.015,0.282,-6.897,38.269,56.213
-0.071,0.012,0.177,7.324,32.349,54.810
-0.108,0.022,0.108,18.677,23.437,52.002
-0.133,0.055,0.094,24.231,13.428,47.974
-0.152,0.064,0.112,29.053,4.944,40.283
-0.165,0.063,0.150,33.813,0.916,30.823
-0.165,0.076,0.226,33.142,-0.549,19.958
-0.146,0.099,0.313,26.794,-1.587,7.812
-0.080,0.126,0.374,18.860,-3.845,-3.235
-0.018,0.151,0.419,11.841,-7.568,-13.123
0.018,0.167,0.427,9.827,-11.658,-21.301
0.022,0.107,0.433,11.719,-13.550,-25.757
0.018,0.055,0.437,14.587,-12.024,-21.362
-0.027,0.048,0.469,15.503,-8.423,-11.902
-0.069,0.044,0.512,13.855,-2.991,-3.601
-0.088,0.028,0.551,11.230,4.272,1.404
-0.109,0.014,0.609,9.033,10.559,4.700
-0.133,-0.003,0.680,7.263,13.367,6.653
-0.133,-0.012,0.758,5.920,13.245,7.080
-0.158,0.013,0.809,4.700,11.841,3.601
-0.188,-0.061,0.882,1.465,8.423,-3.601
-0.184,-0.145,0.967,-4.883,6.592,-5.554
-0.166,-0.128,0.997,-10.376,10.132,1.038
-0.160,-0.075,1.005,-13.428,14.709,8.423
-0.173,-0.051,0.998,-15.015,17.456,9.827
-0.176,-0.058,0.956,-12.756,17.090,8.972
-0.212,-0.082,0.974,-10.864,11.353,7.202
-0.236,-0.055,1.029,-12.268,5.981,4.700
-0.256,-0.043,1.071,-13.062,4.395,1.587
-0.242,-0.019,1.063,-12.207,4.822,-0.793
-0.228,0.006,1.037,-11.414,3.967,-2.441
-0.219,-0.008,1.052,-10.437,0.366,-4.578
-0.220,0.001,1.057,-9.460,-1.343,-4.333
-0.219,0.026,1.034,-7.019,-0.427,-2.747
-0.220,0.025,1.016,-5.493,-0.244,-2.319
-0.224,0.010,1.038,-4.150,-2.380,-2.197
-0.235,0.010,1.061,-3.052,-3.418,-1.648
-0.250,-0.007,1.075,-0.732,-3.296,-1.038
-0.258,-0.011,1.071,-0.854,-2.319,-0.305
-0.253,0.009,1.049,-3.479,-0.671,0.732
-0.239,0.021,1.038,-6.409,-0.671,0.916
-0.223,0.031,1.043,-8.606,-2.502,0.305
-0.206,0.044,1.030,-8.850,-3.357,0.305
-0.203,0.046,0.996,-6.226,-2.991,0.977
-0.200,0.052,0.945,-3.540,-1.221,1.831
-0.192,0.061,0.893,-1.770,0.427,2.625
-0.192,0.064,0.878,-1.099,-1.160,2.991
-0.197,0.058,0.904,-0.549,-4.456,2.930
-0.200,0.052,0.924,0.671,-6.653,2.747
-0.201,0.046,0.916,2.502,-5.920,2.869
-0.204,0.044,0.893,3.662,-4.578,2.930
-0.199,0.042,0.881,3.418,-4.211,2.563
-0.191,0.032,0.889,2.136,-4.211,2.014
-0.189,0.028,0.902,1.099,-3.601,2.014
-0.187,0.030,0.896,0.610,-2.258,2.686
-0.191,0.027,0.878,1.282,-0.427,3.296
-0.195,0.018,0.852,2.563,0.366,3.418
-0.200,0.013,0.847,3.296,0.732,3.235
-0.215,0.011,0.857,5.249,0.549,3.113
-0.232,0.008,0.865,8.423,-0.122,2.258
-0.244,0.000,0.869,11.108,-1.221,0.671
-0.251,-0.012,0.876,13.855,-1.953,-1.221
-0.246,-0.015,0.893,14.771,-2.563,-2.991
-0.241,-0.019,0.932,13.855,-3.174,-4.456
-0.241,-0.033,0.992,11.780,-3.662,-6.042
-0.234,-0.048,1.049,7.629,-3.357,-7.019
-0.234,-0.058,1.094,3.418,-1.831,-6.653
-0.227,-0.052,1.108,-0.427,0.732,-5.188
-0.223,-0.039,1.099,-3.357,2.686,-3.357
-0.220,-0.039,1.087,-5.310,3.662,-2.258
-0.230,-0.031,1.088,-7.263,2.991,-1.282
-0.243,-0.021,1.110,-8.362,0.549,0.061
-0.256,-0.018,1.151,-9.094,-2.380,1.221
-0.271,-0.023,1.187,-9.766,-3.662,2.380
-0.285,-0.012,1.213,-12.329,-4.700,3.967
-0.294,0.002,1.232,-15.320,-5.737,5.798
-0.309,0.016,1.239,-16.846,-7.141,7.324
-0.317,0.023,1.221,-16.846,-8.179,8.362
-0.316,0.023,1.193,-14.893,-10.925,9.399

-0.728,-0.138,1.846,1.648,40.894,20.569
-0.763,-0.148,1.709,-4.944,45.837,17.761
-0.772,-0.120,1.626,-10.742,40.527,16.113
-0.773,-0.111,1.646,-14.099,27.344,11.963
-0.741,-0.113,1.627,-13.916,19.836,7.446
-0.721,-0.113,1.630,-12.634,14.709,4.639
-0.676,-0.092,1.627,-10.925,10.437,2.686
-0.686,-0.085,1.602,-8.484,5.493,-1.709
-0.711,-0.126,1.669,-9.644,-1.770,-7.751
-0.723,-0.148,1.717,-9.949,-3.113,-9.888
-0.714,-0.152,1.728,-11.353,0.549,-8.850
-0.682,-0.112,1.700,-12.634,5.249,-8.240
-0.653,-0.086,1.686,-15.137,5.249,-10.803
-0.618,-0.075,1.667,-20.020,1.160,-15.076
-0.560,-0.061,1.670,-26.794,-5.310,-18.311
-0.494,-0.046,1.687,-33.386,-11.292,-19.775
-0.430,-0.017,1.711,-41.382,-12.756,-19.714
-0.383,0.019,1.688,-49.255,-7.935,-19.287
-0.342,0.006,1.632,-58.350,-1.404,-20.569
-0.307,-0.055,1.578,-69.458,3.052,-19.531
-0.229,-0.078,1.534,-82.703,8.240,-9.277
-0.187,-0.033,1.441,-89.783,17.090,3.784
-0.145,-0.019,1.318,-92.224,25.574,12.512
-0.127,-0.065,1.169,-92.590,33.081,17.883
-0.098,-0.097,0.964,-89.600,38.391,25.146
-0.081,-0.045,0.848,-85.388,36.377,34.912
-0.089,-0.017,0.759,-71.106,34.363,39.124
-0.080,0.001,0.645,-59.631,37.964,37.048
-0.041,-0.002,0.516,-53.223,40.955,32.349
0.011,0.005,0.362,-48.035,39.795,29.236
0.045,0.049,0.222,-43.884,32.959,28.687
0.069,0.128,0.138,-39.063,19.104,28.809
0.098,0.223,0.106,-36.255,2.197,25.635
0.129,0.297,0.107,-34.363,-12.268,16.052
0.114,0.241,0.148,-31.555,-23.560,1.282
0.081,0.123,0.206,-28.931,-28.015,-4.456
0.058,0.111,0.259,-23.987,-26.489,1.648
0.027,0.118,0.272,-13.000,-18.921,9.033
-0.021,0.098,0.250,-1.770,-10.742,12.573
-0.072,0.070,0.218,8.728,-6.653,13.245
-0.109,0.068,0.226,15.930,-7.446,12.573
-0.129,0.074,0.248,22.034,-10.315,10.742
-0.150,0.031,0.341,25.269,-14.832,7.324
-0.154,0.001,0.399,25.635,-14.221,4.761
-0.155,0.025,0.439,27.283,-10.986,5.676
-0.173,0.026,0.511,28.564,-9.888,5.493
-0.181,0.004,0.612,26.306,-9.277,3.784
-0.187,-0.013,0.709,22.339,-7.385,3.052
-0.188,-0.019,0.797,16.357,-4.517,3.479
-0.197,-0.023,0.882,10.010,-1.892,3.662
-0.207,-0.025,0.943,6.592,2.136,2.991
-0.208,-0.025,0.982,5.981,7.080,1.953
-0.182,0.021,0.974,6.897,12.268,0.366
-0.236,0.031,0.990,9.399,11.536,-6.348
-0.261,-0.066,1.023,8.240,9.338,-15.259
-0.268,-0.116,1.055,3.784,9.888,-14.465
-0.253,-0.036,1.067,-1.465,11.719,-6.226
-0.258,0.035,1.076,-5.066,11.536,-3.845
-0.258,0.032,1.099,-8.240,8.667,-7.812
-0.252,0.042,1.116,-11.292,6.409,-10.681
-0.240,0.087,1.115,-12.024,5.554,-10.437
-0.236,0.108,1.102,-10.559,5.005,-10.498
-0.233,0.107,1.092,-8.911,2.686,-10.925
-0.239,0.101,1.104,-9.094,-0.305,-10.681
-0.234,0.109,1.122,-10.010,-0.977,-9.155
-0.225,0.133,1.119,-9.888,0.977,-7.080
-0.219,0.141,1.105,-8.728,3.174,-5.859
-0.215,0.142,1.077,-6.775,4.944,-4.761
-0.213,0.147,1.037,-3.845,6.348,-3.479
-0.210,0.151,1.001,-1.648,6.226,-2.380
-0.207,0.157,0.971,-0.732,5.066,-1.770
-0.196,0.161,0.950,-0.549,3.418,-1.282
-0.191,0.156,0.948,0.122,0.854,-0.732
-0.195,0.150,0.955,1.282,-1.831,0.244
-0.203,0.149,0.954,2.686,-2.991,1.404
-0.212,0.142,0.947,2.747,-3.113,1.831
-0.212,0.136,0.939,1.892,-3.113,1.831
-0.207,0.136,0.937,0.671,-3.296,2.136
-0.198,0.135,0.938,-0.732,-3.479,2.686
-0.201,0.128,0.930,0.244,-3.418,3.418
-0.212,0.121,0.924,1.282,-3.357,4.333
-0.217,0.119,0.927,0.977,-3.113,5.005
-0.221,0.122,0.920,0.549,-2.075,5.127
-0.219,0.115,0.914,0.122,-1.404,4.395
-0.212,0.104,0.912,-0.610,-0.854,3.967
-0.211,0.104,0.912,-0.244,0.427,4.395
-0.216,0.105,0.908,0.366,2.136,5.005
-0.215,0.100,0.907,0.244,2.808,4.700
-0.215,0.099,0.911,-0.183,3.357,4.944
-0.214,0.091,0.919,0.183,3.479,4.883
-0.220,0.082,0.931,0.427,2.869,4.944
-0.228,0.077,0.934,0.610,2.441,4.883
-0.231,0.068,0.944,0.183,2.197,4.272
-0.236,0.057,0.960,-1.282,2.869,3.113
-0.239,0.059,0.970,-1.526,4.272,2.136
-0.237,0.071,0.974,-1.587,5.798,1.038
-0.231,0.074,0.975,-2.563,7.446,-0.793
-0.220,0.075,0.969,-3.357,9.094,-1.892
-0.214,0.081,0.967,-4.089,10.254,-2.258
-0.206,0.095,0.963,-4.761,11.047,-2.686
-0.195,0.107,0.951,-4.761,11.414,-3.235
-0.183,0.109,0.938,-3.967,10.803,-3.479
-0.181,0.111,0.929,-2.380,9.583,-3.052
-0.186,0.116,0.926,-0.610,8.423,-2.380
-0.186,0.122,0.927,0.732,7.141,-1.892
-0.185,0.120,0.930,0.854,5.798,-1.831
-0.191,0.116,0.936,1.404,5.066,-1.465
-0.195,0.113,0.940,2.014,4.944,-0.732
-0.199,0.108,0.941,2.808,5.310,-0.366
-0.197,0.105,0.932,3.845,5.432,-0.244
-0.197,0.103,0.933,4.761,5.188,0.061
-0.199,0.103,0.943,4.395,4.761,0.305
-0.199,0.098,0.954,4.700,4.517,0.488
-0.196,0.095,0.961,4.761,5.005,0.366
-0.202,0.098,0.969,4.211,5.798,0.061
-0.200,0.098,0.965,3.174,6.531,-0.488
-0.195,0.094,0.952,3.052,7.080,-0.977
-0.187,0.087,0.940,2.930,6.775,-1.465
-0.186,0.083,0.943,2.747,5.554,-1.465

-1.218,-0.147,1.707,73.914,-276.001,-13.062
-1.436,-0.164,1.952,75.256,-269.592,-9.155
-1.582,-0.166,2.076,68.970,-238.098,-9.277
-1.627,-0.139,2.080,56.580,-185.364,-7.751
-1.666,-0.114,1.985,43.518,-120.850,-7.324
-1.630,-0.051,1.813,26.550,-51.819,-10.437
-1.507,-0.022,1.533,10.193,9.583,-18.921
-1.355,-0.027,1.240,0.061,49.683,-28.076
-1.265,-0.181,1.044,-3.723,58.655,-27.405
-1.195,-0.115,0.788,-8.301,49.072,-11.658
-1.195,-0.051,0.630,0.793,26.428,-3.784
-1.207,-0.109,0.774,6.104,-14.343,-12.024
-1.201,-0.151,0.917,9.399,-40.588,-17.700
-1.235,-0.061,0.943,20.081,-48.706,-17.212
-1.264,-0.132,0.969,28.748,-49.744,-23.193
-1.232,-0.215,1.055,26.245,-45.898,-24.231
-1.194,-0.172,1.033,22.278,-28.564,-19.043
-1.180,-0.147,0.954,24.292,-8.850,-16.785
-1.148,-0.180,0.869,21.790,2.747,-17.700
-1.119,-0.201,0.929,13.184,6.287,-17.883
-1.156,-0.163,1.003,2.747,14.404,-18.433
-1.255,-0.155,0.929,6.287,23.499,-20.569
-1.359,-0.186,1.026,10.376,11.414,-22.034
-1.413,-0.137,1.197,1.221,-0.854,-23.376
-1.388,-0.085,1.234,-3.906,-0.854,-26.672
-1.353,-0.069,1.296,-9.827,2.625,-33.020
-1.269,-0.072,1.226,-16.479,8.972,-39.551
-1.225,-0.063,1.277,-29.419,8.972,-40.833
-1.126,-0.081,1.291,-47.058,21.240,-43.457
-1.008,-0.076,1.253,-65.857,46.448,-42.847
-0.909,-0.096,1.117,-77.576,76.111,-37.964
-0.830,-0.102,0.944,-85.571,102.722,-30.823
-0.728,-0.006,0.750,-90.881,120.789,-23.376
-0.639,-0.034,0.680,-93.872,127.441,-23.071
-0.540,-0.018,0.603,-97.351,135.559,-20.264
-0.502,0.013,0.471,-87.524,143.555,-16.235
-0.465,0.032,0.470,-78.613,144.104,-13.489
-0.422,0.100,0.385,-73.730,148.743,-15.259
-0.360,0.105,0.253,-63.293,149.475,-24.353
-0.318,0.062,0.165,-58.777,140.564,-33.569
-0.278,0.049,0.098,-57.373,128.113,-38.147
-0.244,0.032,0.040,-53.284,114.685,-39.734
-0.197,0.024,0.002,-48.401,102.417,-38.330
-0.161,0.048,-0.015,-39.246,90.637,-32.715
-0.136,0.073,-0.048,-26.550,77.942,-24.963
-0.114,0.084,-0.091,-9.033,62.927,-16.052
-0.111,0.099,-0.080,5.066,40.405,-7.812
-0.147,0.094,0.010,13.550,16.052,-1.160
-0.205,0.081,0.153,16.479,-3.113,4.150
-0.270,0.066,0.321,17.761,-14.771,7.263
-0.322,0.063,0.468,12.817,-18.555,7.996
-0.348,0.056,0.565,7.507,-16.052,7.019
-0.378,0.067,0.651,2.380,-11.475,5.066
-0.406,0.058,0.731,-3.174,-7.324,1.953
-0.415,0.062,0.773,-7.263,-2.014,-0.427
-0.417,0.070,0.785,-9.827,4.883,-2.014
-0.423,0.083,0.792,-11.536,10.376,-3.113
-0.428,0.079,0.793,-10.986,13.916,-4.211
-0.428,0.073,0.804,-10.620,16.785,-4.517
-0.443,0.071,0.818,-9.827,19.958,-3.418
-0.461,0.109,0.825,-8.423,22.949,-1.648
-0.492,0.126,0.850,-7.751,24.963,-2.075
-0.513,0.107,0.855,-8.606,27.344,-4.395
-0.510,0.099,0.844,-9.338,27.954,-5.493
-0.511,0.103,0.841,-10.620,26.062,-4.700
-0.518,0.122,0.850,-14.038,23.254,-3.723
-0.523,0.137,0.849,-16.357,20.630,-4.272
-0.524,0.131,0.844,-16.357,18.188,-5.615
-0.529,0.101,0.838,-17.822,15.930,-6.287
-0.526,0.109,0.828,-19.470,15.381,-4.578
-0.526,0.141,0.807,-21.667,15.442,-2.563
-0.531,0.153,0.795,-18.982,14.771,-2.075
-0.532,0.141,0.802,-18.372,13.123,-2.625
-0.513,0.116,0.812,-16.357,13.611,-1.343
-0.546,0.145,0.809,-11.963,16.357,3.113
-0.558,0.173,0.797,-10.742,18.005,4.700
-0.553,0.182,0.790,-10.193,17.273,2.930
-0.539,0.170,0.795,-7.507,15.930,0.183
-0.513,0.176,0.790,-3.845,14.893,-0.671
-0.500,0.188,0.801,-0.061,13.123,0.122
-0.502,0.189,0.833,2.991,10.437,0.732
-0.505,0.179,0.872,4.272,10.498,1.709
-0.502,0.176,0.884,4.150,14.832,2.563
-0.490,0.190,0.865,6.165,20.691,3.174
-0.479,0.202,0.868,5.005,23.987,2.441
-0.476,0.234,0.892,2.441,23.437,1.709
-0.453,0.267,0.915,-1.831,18.677,0.305
-0.406,0.281,0.943,-7.324,10.803,-1.282
-0.383,0.255,0.958,-11.658,5.249,-2.136
-0.384,0.247,0.936,-13.855,5.737,-0.854
-0.383,0.240,0.891,-15.625,8.057,0.916
-0.389,0.240,0.844,-14.954,9.155,2.563
-0.394,0.242,0.809,-12.573,7.263,3.418
-0.393,0.235,0.817,-10.925,2.380,3.418
-0.425,0.203,0.917,-0.793,0.977,4.028
-0.396,0.226,0.822,2.686,8.179,5.798
-0.400,0.203,0.835,1.709,5.737,6.348
-0.426,0.203,0.891,6.775,3.784,6.958
-0.432,0.206,0.905,8.057,4.883,6.531
-0.431,0.197,0.920,11.902,5.920,5.981
-0.448,0.167,0.915,11.536,7.629,5.493
-0.449,0.162,0.920,8.606,10.254,5.920
-0.459,0.167,0.923,4.700,12.817,5.981
-0.473,0.156,0.917,2.563,13.733,5.127
-0.479,0.161,0.916,-3.357,13.794,4.150
-0.473,0.152,0.895,-1.465,14.526,2.869
-0.472,0.149,0.854,2.197,14.832,2.380
-0.452,0.162,0.850,-2.991,13.000,2.258
-0.443,0.150,0.838,-2.563,10.254,2.197
-0.439,0.164,0.845,-5.005,7.996,3.540
-0.416,0.159,0.845,-6.287,4.150,5.005
-0.415,0.151,0.892,-4.822,2.014,9.521
-0.454,0.166,0.892,-0.854,4.272,14.954
-0.464,0.168,0.880,0.427,4.944,14.771
-0.459,0.179,0.877,-2.686,3.418,12.329
-0.444,0.152,0.886,-4.211,2.136,10.010
-0.423,0.143,0.904,-3.906,3.479,11.902
-0.438,0.186,0.883,-4.456,7.080,16.479
-0.447,0.200,0.854,-3.601,8.728,17.090

-0.929,-0.365,1.817,57.983,-12.939,5.981
-1.358,-0.992,2.668,53.101,12.207,35.034
-1.013,0.209,1.470,28.625,65.491,99.426
-1.417,0.735,1.124,81.726,5.371,107.422
-1.584,0.332,1.438,67.261,-114.197,16.052
-1.548,-0.004,1.651,28.748,-179.443,-56.030
-1.511,-0.359,1.779,9.949,-176.697,-82.397
-1.448,-0.323,1.587,3.052,-127.991,-70.801
-1.408,-0.249,1.393,-4.395,-77.026,-57.434
-1.352,-0.190,1.253,-12.634,-34.058,-52.490
-1.313,-0.258,1.079,-12.695,-5.676,-46.509
-1.321,-0.213,0.950,-7.141,1.465,-29.175
-1.317,-0.135,0.896,-3.418,2.686,-20.813
-1.333,-0.031,0.911,0.977,-3.357,-22.339
-1.415,-0.054,1.039,3.662,-11.353,-34.363
-1.474,-0.050,1.140,2.014,-16.846,-44.250
-1.471,-0.068,1.216,-1.892,-16.174,-50.232
-1.468,-0.052,1.250,-5.859,-9.094,-52.307
-1.432,-0.024,1.231,-5.493,-0.854,-53.406
-1.355,-0.079,1.175,-7.812,8.972,-55.542
-1.253,-0.114,1.023,-9.766,18.677,-53.101
-1.160,-0.121,0.920,-8.118,17.517,-47.241
-1.071,-0.131,0.966,-7.812,12.024,-43.274
-1.022,-0.131,0.989,-5.737,15.381,-41.138
-0.995,-0.135,1.004,0.427,23.254,-37.781
-0.977,-0.140,0.951,-0.488,30.884,-33.447
-0.986,-0.105,0.949,2.747,27.161,-25.269
-1.010,-0.108,1.093,-0.305,13.367,-19.836
-1.022,-0.107,1.315,-8.911,8.606,-16.418
-1.014,-0.088,1.504,-17.212,21.790,-12.512
-1.038,-0.037,1.612,-25.146,49.194,-8.789
-1.039,-0.010,1.635,-35.278,81.421,-8.057
-0.974,-0.021,1.581,-46.326,111.267,-7.935
-0.863,-0.033,1.482,-56.091,136.719,-5.676
-0.782,0.041,1.276,-60.547,157.776,-3.845
-0.624,-0.035,1.090,-61.829,168.274,-7.751
-0.529,-0.102,0.990,-68.176,175.171,-5.676
-0.481,-0.099,0.920,-73.608,185.181,2.075
-0.416,-0.026,0.684,-72.083,202.515,7.324
-0.361,-0.011,0.335,-66.040,211.304,5.127
-0.273,0.005,0.027,-65.918,196.777,0.366
-0.205,-0.021,-0.150,-69.031,164.490,-5.371
-0.177,-0.024,-0.208,-71.716,129.578,-5.676
-0.171,-0.003,-0.265,-66.650,103.210,-1.953
-0.153,0.019,-0.346,-55.725,83.069,3.662
-0.148,0.040,-0.379,-42.908,62.500,11.047
-0.160,0.060,-0.351,-31.067,41.077,19.287
-0.177,0.078,-0.260,-18.921,20.142,26.917
-0.205,0.105,-0.126,-4.089,1.221,33.081
-0.254,0.121,0.023,9.033,-12.390,34.485
-0.301,0.122,0.188,15.503,-21.912,31.738
-0.342,0.125,0.360,17.090,-27.222,26.184
-0.373,0.116,0.526,14.709,-28.320,17.395
-0.391,0.075,0.665,9.338,-23.987,9.338
-0.388,0.074,0.743,3.723,-14.404,5.493
-0.379,0.080,0.773,-0.488,-4.211,2.747
-0.376,0.092,0.776,-2.930,3.357,1.099
-0.375,0.091,0.784,-3.235,7.751,0.000
-0.382,0.078,0.790,-1.892,10.132,-0.244
-0.401,0.078,0.793,0.183,10.437,1.221
-0.429,0.085,0.823,1.587,7.874,2.869
-0.455,0.086,0.860,1.892,5.188,3.113
-0.478,0.082,0.893,1.160,4.822,1.587
-0.497,0.085,0.889,0.244,6.836,-0.122
-0.503,0.088,0.892,-2.075,6.470,-1.831
-0.500,0.088,0.907,-5.249,4.211,-3.357
-0.498,0.088,0.917,-7.629,2.380,-4.822
-0.501,0.080,0.921,-9.644,2.625,-5.493
-0.505,0.095,0.904,-10.803,4.211,-5.066
-0.506,0.101,0.884,-10.071,3.357,-5.493
-0.505,0.090,0.870,-8.484,1.831,-6.958
-0.498,0.090,0.863,-7.812,1.526,-7.751
-0.488,0.097,0.870,-7.812,2.563,-8.667
-0.480,0.104,0.875,-8.118,4.272,-9.460
-0.478,0.118,0.870,-7.874,5.676,-9.705
-0.468,0.126,0.873,-7.812,5.737,-10.254
-0.456,0.130,0.882,-7.690,5.798,-10.803
-0.452,0.138,0.899,-6.592,6.042,-10.925
-0.450,0.147,0.917,-5.737,6.409,-10.986
-0.446,0.150,0.919,-4.333,6.775,-10.864
-0.441,0.147,0.910,-2.991,7.141,-10.376
-0.437,0.153,0.904,-2.075,6.653,-9.033
-0.429,0.161,0.906,-2.441,4.883,-7.446
-0.427,0.161,0.909,-2.197,3.662,-6.531
-0.423,0.160,0.910,-1.709,2.747,-5.737
-0.417,0.160,0.910,-1.160,1.465,-4.822
-0.414,0.164,0.911,-0.610,-0.061,-3.784
-0.413,0.167,0.910,-0.854,-1.526,-2.991
-0.408,0.161,0.916,-2.380,-2.991,-2.625
-0.400,0.152,0.924,-4.333,-3.540,-2.197
-0.393,0.154,0.919,-5.859,-3.113,-1.282
-0.389,0.161,0.907,-6.653,-2.014,-0.183
-0.382,0.167,0.898,-7.263,-1.099,0.427
-0.381,0.169,0.895,-7.202,-0.549,0.732
-0.390,0.159,0.910,-7.202,-1.404,0.732
-0.390,0.149,0.915,-5.981,-2.014,1.099
-0.392,0.143,0.904,-4.578,-1.648,2.258
-0.402,0.135,0.892,-2.625,-1.099,3.479
-0.411,0.131,0.885,-1.587,-0.854,4.395
-0.416,0.129,0.890,-2.258,-0.977,4.944
-0.425,0.125,0.901,-2.991,-1.160,5.310
-0.435,0.127,0.912,-2.197,-0.916,5.981
-0.448,0.131,0.929,-2.930,-0.610,6.165
-0.458,0.133,0.938,-3.479,-0.488,5.859
-0.461,0.136,0.933,-3.845,-0.549,5.615
-0.459,0.133,0.926,-3.906,-1.587,5.615
-0.459,0.127,0.921,-3.174,-3.113,5.920
-0.462,0.128,0.921,-1.770,-4.700,6.653
-0.467,0.130,0.923,-0.366,-6.470,7.324
-0.476,0.125,0.928,0.732,-7.996,7.690
-0.484,0.123,0.935,1.587,-9.155,7.812
-0.486,0.126,0.949,0.610,-10.132,7.324
-0.485,0.125,0.949,-0.732,-10.925,6.592
-0.478,0.132,0.940,-0.793,-11.353,5.981
-0.474,0.132,0.924,-0.854,-11.841,4.822
-0.486,0.075,0.917,-0.549,-12.878,3.906
-0.471,0.028,0.950,-2.380,-10.742,11.108
-0.451,0.117,0.888,-0.916,-6.653,20.447
-0.438,0.151,0.845,-0.732,-5.249,22.766

-0.638,-0.155,1.742,-12.390,71.716,10.925
-0.592,0.417,1.320,50.964,51.941,35.461
-1.056,-0.462,2.312,72.632,-71.350,-2.808
-1.031,-0.309,2.271,54.504,-78.857,9.521
-1.158,-0.161,2.045,86.914,-79.834,46.509
-1.345,-0.193,2.180,84.839,-88.989,53.955
-1.334,-0.067,2.043,55.786,-63.965,43.396
-1.279,0.026,1.826,31.616,-34.912,26.489
-1.238,-0.013,1.580,7.202,-8.423,-1.953
-1.123,-0.146,1.356,-14.465,7.568,-22.644
-1.077,-0.163,1.105,-28.503,15.076,-25.696
-0.989,-0.209,0.923,-35.400,19.897,-29.907
-0.934,-0.231,0.790,-34.180,17.090,-30.212
-0.919,-0.275,0.771,-28.320,11.047,-30.640
-0.922,-0.270,0.779,-20.996,5.981,-27.771
-0.956,-0.307,0.835,-12.573,2.930,-23.682
-0.877,-0.330,0.852,-6.348,3.418,-14.709
-0.846,-0.142,0.745,5.981,0.244,-6.470
-0.843,-0.277,1.039,20.752,-20.264,-13.000
-0.822,-0.182,1.149,18.860,-22.339,-9.583
-0.870,-0.139,1.194,19.897,-15.015,-7.629
-0.861,-0.181,1.260,12.756,-10.620,-8.362
-0.816,-0.106,1.286,0.183,-6.958,-4.333
-0.810,-0.054,1.280,-5.127,-2.808,-4.761
-0.819,-0.051,1.288,-9.460,0.122,-10.315
-0.801,-0.056,1.280,-19.165,4.517,-16.541
-0.797,0.009,1.204,-24.292,8.362,-23.132
-0.845,-0.065,1.218,-20.996,4.456,-35.889
-0.871,-0.116,1.275,-21.179,-1.343,-46.448
-0.904,-0.139,1.350,-21.057,-3.967,-51.819
-0.932,-0.210,1.390,-15.442,-3.357,-53.711
-0.907,-0.213,1.552,-15.442,-1.831,-47.241
-0.879,-0.274,1.802,-30.396,16.174,-40.894
-0.896,-0.007,1.589,-43.518,52.795,-36.438
-0.885,-0.003,1.469,-21.057,65.674,-41.199
-0.895,-0.081,1.591,-24.048,56.702,-50.110
-0.871,-0.133,1.662,-46.326,63.232,-52.795
-0.800,0.024,1.527,-69.702,83.740,-46.509
-0.688,0.033,1.323,-73.853,91.614,-47.974
-0.589,-0.103,1.269,-83.618,88.806,-52.429
-0.484,-0.202,1.211,-93.323,100.403,-47.546
-0.404,-0.172,0.980,-88.806,125.610,-30.823
-0.349,-0.132,0.663,-77.148,149.414,-15.747
-0.314,-0.095,0.422,-73.059,158.264,-5.127
-0.282,-0.063,0.178,-70.679,154.968,1.160
-0.269,-0.056,-0.047,-63.416,141.174,4.272
-0.252,-0.080,-0.200,-57.434,119.080,6.287
-0.234,-0.066,-0.283,-51.453,94.116,12.634
-0.206,-0.008,-0.348,-39.246,69.397,20.874
-0.184,0.031,-0.356,-23.193,43.579,27.710
-0.170,0.076,-0.278,-13.000,18.433,31.738
-0.168,0.115,-0.132,-5.493,-3.601,32.593
-0.186,0.120,0.040,4.211,-20.996,31.677
-0.212,0.115,0.231,9.766,-32.227,28.870
-0.245,0.076,0.420,8.484,-35.889,24.841
-0.270,0.053,0.560,5.005,-32.471,23.621
-0.287,0.086,0.657,-0.366,-23.926,23.621
