aX,aY,aZ,gX,gY,gZ
0.005,-0.002,1.032,-6.958,-3.235,-14.221
-0.008,-0.020,1.024,-7.996,-2.502,-15.015
-0.014,-0.027,1.030,-9.277,-1.099,-15.930
0.007,-0.018,1.010,-9.277,1.038,-15.503
0.013,-0.015,0.994,-8.606,1.343,-14.099
0.018,-0.003,0.986,-9.033,0.671,-12.573
0.025,-0.009,0.979,-9.216,0.122,-11.658
0.010,-0.002,0.979,-9.216,-1.038,-10.986
0.014,-0.001,0.979,-9.216,-2.014,-11.292
0.028,-0.009,0.966,-8.789,-2.747,-12.573
0.045,-0.018,0.963,-6.470,-3.052,-12.390
0.061,-0.016,0.971,-4.272,-3.296,-11.292
0.077,-0.004,0.963,-3.235,-2.991,-9.094
0.077,-0.000,0.963,-2.258,-3.418,-7.141
0.065,-0.038,1.001,-1.892,-3.723,-4.517
0.076,0.013,0.977,-4.028,-0.671,0.610
0.075,0.002,0.979,-4.028,-0.549,1.587
0.075,-0.011,0.972,-3.967,-1.160,2.747
0.064,-0.000,0.958,-4.883,-0.610,5.920
0.062,0.001,0.943,-6.348,-0.732,8.301
0.053,-0.007,0.942,-6.104,-2.075,10.010
0.028,-0.013,0.961,-5.432,-3.418,11.292
0.016,-0.016,0.971,-4.761,-3.540,12.085
0.015,-0.017,0.957,-4.883,-2.991,12.573
0.011,-0.023,0.957,-5.066,-2.991,12.085
0.014,-0.028,0.966,-6.348,-3.174,10.864

-0.459,-0.202,2.514,55.481,-11.597,45.288
-0.726,-0.236,2.876,57.678,-10.010,44.678
-0.907,-0.244,2.975,31.982,-3.845,38.086
-0.875,-0.198,2.942,-10.742,-2.991,21.240
-0.755,-0.202,2.753,-49.988,-4.456,0.122
-0.561,-0.200,2.498,-80.872,-7.996,-16.296
-0.383,-0.236,2.233,-105.530,-12.817,-27.710
-0.195,-0.253,1.943,-125.366,-12.329,-31.311
-0.063,-0.244,1.630,-137.451,-5.310,-28.381
-0.001,-0.191,1.331,-147.278,7.812,-24.109
0.184,-0.207,0.958,-152.466,25.513,-19.348
0.331,-0.064,0.613,-150.513,35.461,-8.301
0.411,0.034,0.409,-145.630,31.738,-2.075
0.450,0.032,0.235,-137.939,21.606,-1.648
0.468,0.021,0.008,-127.441,14.648,0.244
0.477,0.046,-0.181,-112.671,5.737,5.920
0.440,0.114,-0.283,-97.351,-4.883,8.728
0.394,0.114,-0.393,-83.069,-16.174,8.423
0.366,0.141,-0.479,-67.200,-26.550,8.545
0.344,0.139,-0.500,-46.814,-35.278,7.324
0.300,0.110,-0.498,-26.489,-41.138,7.446
0.221,0.065,-0.447,-10.254,-48.218,10.681
0.154,0.035,-0.447,1.892,-47.974,13.672
0.088,-0.049,-0.413,13.611,-42.236,12.146
0.081,-0.096,-0.340,21.484,-34.363,9.644
0.081,-0.116,-0.242,31.433,-23.804,9.399
0.095,-0.130,-0.108,40.894,-15.808,10.498
0.129,-0.147,0.007,41.992,-7.202,10.254
0.131,-0.157,0.104,41.931,4.639,11.963
0.125,-0.141,0.182,42.664,14.038,15.137
0.106,-0.096,0.232,41.870,22.339,17.212
0.054,-0.143,0.302,38.025,29.175,17.944
0.127,-0.059,0.323,31.860,37.048,21.973
0.138,0.060,0.332,27.466,41.443,23.254
0.138,0.076,0.362,23.010,44.434,14.832
0.149,0.091,0.382,19.348,49.988,5.432
0.212,0.079,0.425,18.311,55.908,-0.488
0.258,0.123,0.500,20.996,58.594,1.099
0.286,0.142,0.575,26.428,59.998,3.235
0.305,0.136,0.671,32.776,57.312,3.967
0.281,0.161,0.794,41.565,53.955,5.554
0.205,0.086,0.945,52.734,53.345,4.028
0.175,0.075,1.055,60.486,56.885,4.456
0.131,0.051,1.194,65.796,59.937,6.470
0.077,0.019,1.306,66.589,62.195,7.263
0.032,-0.001,1.397,57.678,65.002,4.944
-0.007,-0.041,1.501,50.110,66.406,1.343
-0.013,-0.094,1.552,45.227,64.758,-2.014
-0.046,-0.111,1.661,40.955,54.321,-0.854
-0.083,-0.083,1.722,33.203,40.588,1.587
-0.128,-0.093,1.742,23.804,27.588,-0.671
-0.154,-0.143,1.734,16.113,15.137,-5.432
-0.129,-0.087,1.709,10.254,2.014,-6.470
-0.115,-0.090,1.702,8.240,-9.521,-7.751
-0.079,-0.062,1.689,7.202,-18.127,-8.850
-0.058,-0.047,1.685,6.348,-25.208,-8.850
-0.042,-0.093,1.628,5.310,-28.137,-8.667
-0.028,-0.088,1.600,1.404,-30.273,-5.127
-0.057,-0.081,1.624,0.061,-32.837,-1.526
-0.098,-0.059,1.596,-1.709,-32.471,1.465
-0.066,-0.073,1.507,-3.967,-29.419,1.709
-0.123,-0.043,1.434,-2.136,-27.405,2.502
-0.148,-0.010,1.277,-3.357,-24.536,2.075
-0.118,0.018,1.172,-3.906,-26.855,-4.028
-0.105,-0.014,1.104,-1.404,-32.715,-12.329
-0.061,0.018,1.024,0.793,-35.767,-17.822
-0.031,-0.005,0.935,3.235,-38.086,-22.766
-0.040,-0.005,0.934,4.761,-43.152,-24.963
0.002,-0.036,0.908,5.005,-44.922,-25.024
0.063,-0.001,0.858,2.747,-42.786,-20.813
0.073,0.043,0.863,6.775,-39.734,-18.738
0.064,0.022,0.847,11.597,-33.813,-20.691
0.051,-0.001,0.848,11.719,-26.611,-21.545
0.092,-0.021,0.844,9.827,-19.348,-19.104
0.121,0.007,0.833,9.583,-11.597,-13.916
0.143,0.005,0.838,10.559,-5.005,-11.475
0.145,0.002,0.855,9.766,-1.892,-10.193
0.142,0.011,0.869,8.606,0.183,-7.812
0.099,-0.002,0.894,10.986,0.549,-5.615
0.086,-0.003,0.903,10.376,0.183,-3.418
0.071,-0.011,0.922,9.338,-0.977,-1.648
0.036,-0.025,0.947,9.949,-2.441,-0.610
0.019,-0.023,0.996,8.545,-3.418,-0.183
0.006,-0.037,1.014,9.277,-4.150,-0.671
0.000,-0.048,1.031,10.193,-4.395,-0.732
-0.019,-0.050,1.036,10.620,-4.150,0.366
-0.035,-0.052,1.034,8.118,-3.906,1.038
-0.041,-0.063,1.026,5.798,-3.784,0.000
-0.051,-0.073,1.030,3.723,-3.906,-0.244
-0.065,-0.074,1.033,2.075,-4.211,-0.122
-0.071,-0.078,1.037,0.183,-4.333,-0.610
-0.066,-0.081,1.026,-0.488,-4.456,-0.671
-0.060,-0.079,1.014,-1.648,-4.578,-0.732
-0.051,-0.076,1.008,-2.991,-4.822,-0.488
-0.047,-0.072,1.008,-2.930,-5.005,-0.061
-0.044,-0.065,1.009,-2.258,-5.249,0.488
-0.037,-0.059,1.008,-3.174,-4.761,0.305
-0.037,-0.048,1.017,-5.615,-3.601,-0.183
-0.030,-0.039,1.024,-7.324,-2.258,-0.854
-0.029,-0.052,1.002,-7.629,1.099,-2.136
-0.033,-0.031,0.977,-7.141,5.066,-3.113
-0.040,-0.033,0.960,-9.155,7.446,-5.249
-0.025,-0.032,0.954,-11.536,8.972,-7.874
0.079,0.027,0.910,-10.315,10.376,-10.071
0.027,-0.031,0.917,-5.432,10.437,-15.930
0.003,-0.049,0.940,-1.892,9.460,-19.653
0.019,-0.054,0.931,-5.737,9.583,-18.066
0.021,-0.091,0.936,-5.615,7.996,-17.151
0.010,-0.029,0.964,-4.456,7.568,-14.038
-0.025,-0.017,0.978,-6.226,9.399,-15.930
-0.065,-0.145,0.967,-6.348,10.925,-22.034
-0.044,-0.113,0.997,-4.761,10.498,-18.005
-0.022,-0.070,0.993,-6.958,12.573,-10.620
-0.028,-0.055,0.998,-7.996,13.306,-7.935
-0.026,-0.043,1.001,-7.629,12.878,-7.812
-0.009,-0.053,1.000,-7.996,11.414,-8.667
0.002,-0.050,0.996,-8.301,9.644,-8.667
0.005,-0.051,0.990,-7.996,8.667,-8.301
0.011,-0.044,0.986,-6.592,7.263,-7.080

-0.413,-0.072,2.680,27.527,-27.405,20.264
-0.470,-0.171,2.823,1.953,-31.067,5.615
-0.466,-0.310,2.812,-33.203,-29.114,-3.235
-0.364,-0.292,2.633,-68.481,-24.414,-2.258
-0.306,-0.242,2.369,-96.069,-22.156,-0.427
-0.265,-0.257,2.067,-118.103,-17.639,-5.493
-0.184,-0.295,1.760,-134.888,-7.812,-14.160
-0.124,-0.237,1.432,-138.184,0.000,-13.306
-0.044,-0.199,1.072,-138.123,5.554,-13.855
0.052,-0.168,0.784,-135.437,3.967,-16.785
0.120,-0.115,0.597,-132.690,-1.709,-16.113
0.184,-0.010,0.395,-133.057,-4.395,-15.015
0.247,0.010,0.199,-127.197,-7.629,-17.212
0.318,0.037,0.031,-113.525,-12.146,-17.395
0.362,0.067,-0.090,-100.403,-20.203,-13.550
0.363,0.103,-0.193,-87.402,-28.625,-7.385
0.342,0.158,-0.304,-74.341,-32.288,-1.648
0.305,0.181,-0.360,-58.289,-37.964,2.441
0.257,0.150,-0.376,-40.710,-42.236,3.418
0.182,0.130,-0.426,-22.949,-42.725,5.737
0.124,0.104,-0.414,-9.033,-45.532,9.583
0.073,0.045,-0.377,1.831,-44.922,9.888
0.041,-0.003,-0.337,13.245,-36.987,9.033
0.062,-0.035,-0.264,21.973,-29.175,7.324
0.088,-0.036,-0.235,26.978,-20.447,6.104
0.125,-0.022,-0.196,28.931,-15.930,5.737
0.154,-0.045,-0.143,30.640,-13.123,3.723
0.180,-0.042,-0.089,35.217,-5.981,4.395
0.184,-0.027,-0.033,43.457,-0.305,5.493
0.176,-0.027,0.015,51.514,3.418,6.287
0.156,-0.023,0.042,58.105,7.507,7.507
0.117,-0.027,0.085,63.477,13.245,8.362
0.167,-0.015,0.132,67.871,21.118,8.789
0.198,-0.013,0.243,73.303,27.893,7.690
0.201,-0.010,0.402,77.271,33.020,5.920
0.202,-0.048,0.575,78.430,39.001,5.066
0.209,-0.055,0.720,76.660,47.302,8.179
0.199,-0.067,0.871,73.486,54.932,13.550
0.162,-0.063,1.025,68.665,63.049,19.958
0.142,-0.043,1.169,63.416,71.960,24.475
0.070,-0.065,1.310,59.998,79.895,27.527
0.057,-0.042,1.391,53.528,84.900,31.067
0.058,-0.023,1.432,45.105,84.595,31.616
0.044,0.001,1.417,37.598,82.825,28.687
-0.015,-0.047,1.481,29.419,76.660,21.240
0.099,-0.057,1.424,23.560,75.134,16.418
0.007,-0.013,1.474,26.794,68.237,17.273
0.086,-0.064,1.477,24.231,54.871,12.512
0.083,-0.101,1.525,28.564,39.917,10.010
0.024,-0.122,1.583,37.903,26.123,13.367
-0.002,-0.159,1.655,41.565,9.888,15.137
-0.056,-0.205,1.714,41.016,-2.197,16.846
-0.073,-0.240,1.712,38.757,-8.057,17.029
-0.113,-0.266,1.732,34.302,-12.512,16.968
-0.138,-0.256,1.702,30.090,-14.771,18.555
-0.178,-0.246,1.656,26.184,-16.174,19.653
-0.187,-0.237,1.613,20.508,-18.555,18.188
-0.179,-0.225,1.563,16.113,-19.897,15.991
-0.179,-0.130,1.478,15.991,-23.865,10.925
-0.244,-0.244,1.477,19.226,-30.884,0.366
-0.094,-0.193,1.344,7.996,-27.710,1.831
-0.120,-0.123,1.297,2.136,-26.855,7.324
-0.128,-0.085,1.186,-0.732,-27.954,6.531
-0.088,-0.080,1.106,-9.216,-29.602,1.343
-0.040,-0.088,1.059,-11.169,-33.325,-2.441
-0.006,-0.076,1.002,-10.315,-32.166,-3.662
0.013,-0.074,0.953,-10.986,-29.053,-4.761
0.039,-0.074,0.907,-11.292,-26.794,-4.700
0.039,-0.051,0.894,-11.841,-24.780,-3.906
0.052,-0.037,0.865,-13.306,-20.752,-4.456
0.062,-0.039,0.832,-14.038,-17.029,-5.920
0.075,-0.035,0.813,-13.428,-15.259,-6.348
0.082,-0.024,0.808,-13.062,-14.099,-6.165
0.081,-0.023,0.816,-11.902,-13.245,-5.920
0.091,-0.024,0.829,-10.986,-12.634,-6.348
0.091,-0.040,0.836,-9.521,-12.024,-6.165
0.078,-0.036,0.865,-9.094,-11.841,-4.456
0.068,-0.040,0.895,-9.155,-10.254,-3.296
0.033,-0.047,0.933,-9.338,-7.996,-2.869
0.008,-0.056,0.954,-10.437,-4.822,-3.174
-0.006,-0.057,0.972,-12.085,-3.418,-3.967
-0.018,-0.067,0.982,-12.695,-3.113,-4.883
-0.029,-0.070,0.987,-12.573,-2.930,-5.432
-0.033,-0.072,1.000,-12.695,-3.601,-5.188
-0.034,-0.075,1.005,-12.512,-4.944,-4.944
-0.041,-0.073,1.012,-11.536,-5.920,-4.272
-0.044,-0.064,1.011,-11.169,-6.836,-3.662
-0.051,-0.071,1.007,-10.193,-8.240,-3.723
-0.057,-0.062,1.021,-9.644,-9.460,-3.174
-0.063,-0.061,1.022,-8.728,-10.010,-2.930
-0.054,-0.059,1.016,-8.545,-10.071,-2.991
-0.049,-0.049,1.001,-7.141,-9.827,-2.686
-0.053,-0.040,0.992,-6.470,-10.193,-2.319
-0.055,-0.037,0.991,-6.714,-10.803,-2.380
-0.054,-0.034,0.985,-5.981,-10.986,-2.563
-0.050,-0.033,0.983,-5.127,-11.230,-2.930
-0.047,-0.039,0.985,-4.761,-11.414,-3.174
-0.053,-0.040,0.984,-5.005,-11.475,-2.747
-0.050,-0.041,0.976,-5.127,-12.024,-1.892
-0.061,-0.035,0.979,-5.493,-13.184,-1.526
-0.061,-0.045,0.974,-5.432,-13.489,-2.380
-0.057,-0.053,0.970,-4.517,-13.428,-3.052
-0.053,-0.060,0.952,-3.235,-13.306,-3.479
-0.054,-0.059,0.965,-3.174,-14.282,-3.418
-0.057,-0.061,0.963,-2.869,-14.709,-3.479
-0.057,-0.063,0.966,-3.052,-14.709,-3.540
-0.059,-0.060,0.968,-3.296,-14.282,-3.052
-0.063,-0.058,0.973,-3.784,-13.977,-2.625
-0.064,-0.057,0.978,-4.578,-12.939,-2.441
-0.062,-0.059,0.979,-4.883,-10.620,-2.258
-0.065,-0.056,0.977,-4.883,-7.812,-1.648
-0.069,-0.053,0.973,-5.005,-5.920,-0.854
-0.071,-0.047,0.970,-4.333,-4.517,0.122
-0.072,-0.047,0.969,-3.845,-3.540,0.671
-0.076,-0.043,0.976,-3.479,-3.235,0.671
-0.077,-0.036,0.977,-4.089,-3.113,0.610
-0.079,-0.035,0.976,-3.967,-2.869,0.244
-0.078,-0.038,0.980,-3.723,-2.747,-0.183
-0.080,-0.035,0.979,-2.747,-2.197,0.305

-0.345,-0.338,2.302,-20.752,31.555,11.353
-0.357,-0.346,2.368,-31.616,30.884,19.104
-0.335,-0.342,2.329,-44.617,29.541,25.574
-0.318,-0.348,2.219,-55.969,29.114,30.090
-0.288,-0.333,2.054,-65.063,28.687,35.095
-0.252,-0.346,1.852,-72.937,26.550,39.612
-0.205,-0.302,1.656,-75.378,20.630,45.288
-0.144,-0.168,1.582,-73.486,15.076,49.316
0.003,-0.091,1.565,-66.345,20.996,42.114
0.094,-0.022,1.333,-61.035,46.326,26.367
0.169,-0.077,1.215,-60.547,66.040,8.606
0.182,-0.082,1.085,-66.711,90.698,-4.517
0.251,-0.011,0.885,-65.796,112.732,-8.606
0.289,0.157,0.693,-59.509,122.314,-12.878
0.280,0.288,0.503,-55.664,122.803,-28.687
0.245,0.321,0.305,-49.927,115.723,-57.251
0.223,-0.450,-0.360,-47.058,93.628,-71.472
0.146,-0.266,-0.435,-30.884,13.672,-6.897
0.106,0.241,-0.062,-33.142,-35.217,44.128
-0.017,0.402,0.098,-31.677,-50.232,40.649
-0.105,-0.053,0.130,-45.959,-39.551,3.723
-0.059,-0.032,0.005,-62.927,-19.592,2.197
-0.058,0.101,-0.124,-72.449,-5.981,6.958
-0.113,0.147,-0.200,-72.754,-8.484,-6.042
-0.128,0.019,-0.289,-67.688,-18.616,-26.306
-0.142,-0.086,-0.290,-58.289,-34.729,-31.494
-0.172,-0.101,-0.157,-49.744,-50.354,-25.024
-0.182,-0.110,-0.048,-41.809,-57.373,-19.897
-0.157,-0.117,-0.049,-31.433,-52.429,-17.395
-0.095,-0.051,-0.132,-20.630,-40.161,-14.832
0.018,0.065,-0.223,-11.536,-30.640,-14.771
0.120,0.067,-0.254,0.427,-27.161,-19.043
0.213,0.040,-0.142,19.836,-23.987,-17.151
0.191,0.076,-0.036,45.715,-13.916,-6.165
0.264,0.074,-0.058,68.665,-2.014,4.211
0.300,0.131,0.013,78.491,-2.258,11.292
0.284,0.151,0.159,78.430,-13.428,7.996
0.280,-0.063,0.635,74.341,-28.381,-5.981
0.302,-0.149,0.786,89.050,-20.447,-2.197
0.240,-0.115,0.947,82.642,-7.141,11.902
0.119,-0.198,1.180,69.885,-8.118,14.709
-0.013,-0.255,1.341,53.467,-8.789,19.104
-0.067,-0.268,1.457,39.124,-3.052,28.442
-0.070,-0.091,1.503,29.541,5.432,34.729
0.012,-0.060,1.374,13.367,15.503,25.024
0.050,0.033,1.228,2.808,15.991,12.878
0.124,0.105,1.088,-0.916,17.029,-1.709
0.167,0.074,0.987,6.470,10.315,-7.874
0.217,0.088,0.940,20.752,0.671,-7.324
0.184,0.116,0.930,39.124,-13.977,-2.319
0.072,0.074,1.054,59.814,-36.621,-2.319
-0.055,-0.013,1.222,72.510,-53.406,-1.831
-0.149,-0.042,1.313,72.021,-55.481,-0.305
-0.166,-0.099,1.333,65.308,-49.316,1.038
-0.175,-0.052,1.311,50.598,-40.100,5.127
-0.173,0.047,1.220,40.527,-31.738,0.488
-0.227,-0.166,1.277,50.293,-39.368,-14.771
-0.247,-0.290,1.352,52.307,-42.053,-13.977
-0.256,-0.277,1.372,45.776,-35.278,-1.587
-0.265,-0.247,1.376,40.039,-33.142,5.310
-0.286,-0.268,1.437,37.720,-39.001,2.319
-0.280,-0.263,1.479,34.180,-44.495,-0.732
-0.284,-0.262,1.519,29.663,-46.143,-3.418
-0.283,-0.244,1.527,23.254,-42.847,-6.104
-0.264,-0.228,1.522,15.137,-37.781,-9.705
-0.219,-0.207,1.495,5.554,-30.579,-13.489
-0.178,-0.186,1.433,-1.282,-21.179,-16.052
-0.139,-0.170,1.345,-7.202,-11.963,-17.700
-0.101,-0.147,1.253,-13.367,-5.310,-18.311
-0.063,-0.118,1.161,-18.311,-2.380,-17.639
-0.030,-0.096,1.071,-20.142,-1.892,-16.052
-0.010,-0.091,0.999,-18.616,-3.235,-13.977
-0.014,-0.109,0.958,-13.367,-6.531,-10.254
-0.052,-0.137,0.954,-7.690,-10.681,-5.920
-0.102,-0.146,0.975,-4.822,-14.465,-2.136
-0.157,-0.172,1.011,-2.869,-16.907,-0.244
-0.205,-0.184,1.027,-2.808,-15.198,-0.427
-0.222,-0.179,1.007,-6.287,-10.010,-2.197
-0.223,-0.173,0.978,-8.789,-5.005,-5.188
-0.200,-0.153,0.932,-9.888,-1.343,-8.667
-0.169,-0.148,0.905,-8.667,-0.122,-11.108
-0.150,-0.151,0.908,-5.676,-1.648,-12.085
-0.139,-0.144,0.927,-2.869,-3.235,-11.414
-0.131,-0.142,0.950,-1.892,-3.540,-10.986
-0.123,-0.132,0.964,-0.916,-3.174,-10.681
-0.121,-0.115,0.975,-0.793,-2.563,-10.193
-0.057,-0.113,0.975,-1.648,-2.197,-10.437
-0.070,-0.116,0.998,-0.366,-1.709,-10.437
-0.096,-0.126,1.012,-0.122,-0.305,-8.850
-0.097,-0.111,0.992,-1.648,1.221,-7.080
-0.108,-0.119,1.000,-1.648,0.244,-6.775
-0.112,-0.107,0.999,-3.662,0.977,-5.981
-0.118,-0.099,0.985,-4.517,2.930,-5.127
-0.133,-0.104,0.986,-3.235,2.930,-5.676
-0.128,-0.097,0.978,-2.747,3.418,-6.470
-0.122,-0.101,0.977,-2.625,3.906,-7.324
-0.111,-0.106,0.956,-1.892,3.967,-7.812
-0.117,-0.105,0.947,-1.648,3.113,-7.751
-0.120,-0.121,0.948,-1.648,1.587,-8.118
-0.125,-0.120,0.952,-2.136,0.977,-7.874
-0.138,-0.143,0.960,-2.258,0.977,-8.240
-0.149,-0.128,0.966,-2.136,1.526,-7.874
-0.156,-0.126,0.955,-1.465,2.686,-8.789
-0.162,-0.132,0.960,-0.183,2.502,-11.292
-0.155,-0.139,0.969,0.977,2.075,-13.733
-0.143,-0.133,0.964,1.221,1.526,-14.221
-0.140,-0.136,0.954,1.709,1.038,-14.404
-0.134,-0.134,0.961,2.014,0.977,-14.526
-0.135,-0.135,0.963,4.578,1.160,-14.343
-0.138,-0.135,0.967,5.737,1.343,-13.733
-0.135,-0.140,0.971,5.493,1.282,-13.550
-0.136,-0.141,0.974,4.150,1.465,-13.245
-0.129,-0.137,0.973,1.831,1.648,-11.963
-0.124,-0.125,0.971,-0.854,2.014,-10.620
-0.111,-0.115,0.964,-1.770,2.625,-9.949
-0.098,-0.113,0.954,-2.502,2.747,-9.949
-0.087,-0.119,0.945,-2.380,2.075,-9.277
-0.087,-0.113,0.944,-2.014,1.221,-7.935
-0.083,-0.121,0.945,-1.953,0.061,-6.531

-0.514,-0.090,2.134,-21.606,10.010,24.780
-0.561,-0.108,2.281,-24.475,1.709,17.639
-0.590,-0.209,2.383,-28.503,-2.747,5.493
-0.586,-0.299,2.384,-40.222,-0.977,-4.578
-0.542,-0.316,2.328,-59.509,2.258,-9.277
-0.457,-0.321,2.204,-81.726,8.179,-11.902
-0.311,-0.268,2.064,-102.112,19.836,-12.634
-0.150,-0.240,1.794,-117.249,39.368,-15.076
-0.005,-0.220,1.501,-126.709,54.016,-15.869
0.077,-0.159,1.262,-131.226,58.655,-13.306
0.111,-0.210,1.051,-132.080,56.641,-11.047
0.169,-0.141,0.774,-130.005,54.321,-0.183
0.241,0.026,0.467,-115.845,51.636,10.559
0.309,0.154,0.271,-89.417,36.987,10.132
0.155,0.068,0.130,-57.800,16.724,0.000
0.116,-0.002,0.056,-42.480,-0.488,-6.714
0.094,-0.000,0.040,-34.729,-8.362,-11.292
0.098,0.021,-0.013,-28.503,-7.141,-14.038
0.110,-0.004,-0.097,-20.569,-4.700,-19.287
0.120,-0.032,-0.226,-15.808,-3.357,-21.545
0.114,-0.014,-0.352,-12.207,-4.883,-18.494
0.093,0.001,-0.440,-8.240,-10.315,-14.832
0.056,0.011,-0.438,-4.150,-19.226,-11.902
0.005,-0.022,-0.386,2.869,-27.222,-10.193
-0.044,-0.061,-0.292,9.155,-29.541,-8.789
-0.020,-0.061,-0.229,10.254,-24.353,-7.996
-0.040,-0.077,-0.206,13.184,-14.771,-6.836
-0.015,-0.018,-0.259,15.930,-7.935,-4.211
0.008,-0.040,-0.185,11.230,-10.071,-6.775
0.036,-0.052,-0.151,14.099,-5.066,-7.385
0.043,-0.049,-0.079,23.560,-1.770,-5.005
0.006,-0.108,0.082,27.649,-3.113,-4.150
0.046,-0.105,0.229,29.114,-3.967,-0.366
0.067,-0.057,0.356,34.485,-4.578,4.761
0.083,-0.065,0.539,43.884,-4.700,4.272
0.094,-0.059,0.671,45.105,-1.221,5.432
0.132,0.018,0.678,38.330,6.226,3.052
0.128,-0.013,0.858,45.593,-6.531,-7.263
0.165,0.016,0.948,43.335,-17.517,-13.550
0.167,-0.070,1.015,33.386,-17.151,-14.587
0.160,-0.118,1.123,22.949,-6.409,-3.784
0.165,-0.010,1.105,15.015,14.404,18.616
0.107,0.087,1.109,18.677,19.897,29.602
0.061,0.053,1.178,25.696,10.986,23.743
0.018,0.047,1.216,29.907,-0.793,19.714
-0.029,0.053,1.238,30.212,-8.911,17.395
-0.051,0.065,1.234,29.358,-14.099,14.771
-0.069,0.062,1.229,29.358,-16.541,12.817
-0.090,0.071,1.238,32.349,-18.311,11.292
-0.104,0.053,1.257,36.621,-21.606,8.484
-0.127,0.035,1.297,41.504,-27.649,6.165
-0.163,-0.004,1.343,44.739,-34.058,5.127
-0.199,-0.025,1.367,44.983,-34.668,5.432
-0.236,-0.032,1.356,43.030,-30.762,6.287
-0.253,-0.041,1.312,40.161,-24.353,5.676
-0.254,-0.030,1.268,39.001,-19.409,3.418
-0.262,-0.034,1.236,39.185,-17.700,-0.793
-0.278,-0.140,1.205,41.626,-19.165,-5.981
-0.285,-0.146,1.190,46.387,-22.156,-4.883
-0.303,-0.141,1.181,48.645,-24.109,-2.502
-0.321,-0.119,1.239,47.852,-25.330,-3.479
-0.320,-0.108,1.303,44.556,-25.269,-7.874
-0.314,-0.204,1.329,38.696,-22.217,-15.198
-0.263,-0.176,1.396,34.058,-16.113,-18.372
-0.229,-0.172,1.366,28.015,-5.493,-17.029
-0.186,-0.147,1.331,16.724,4.944,-16.113
-0.153,-0.163,1.280,8.545,12.024,-15.564
-0.141,-0.151,1.232,1.404,16.357,-13.794
-0.137,-0.147,1.174,-4.211,18.738,-11.963
-0.144,-0.139,1.118,-6.287,17.578,-10.193
-0.150,-0.135,1.077,-7.446,13.977,-9.766
-0.137,-0.129,1.047,-7.080,9.766,-8.728
-0.133,-0.114,1.028,-5.127,5.249,-6.287
-0.137,-0.118,1.015,-3.845,0.916,-4.211
-0.143,-0.113,1.020,-2.441,-2.441,-2.319
-0.144,-0.107,1.035,-2.197,-3.052,-1.709
-0.140,-0.111,1.041,-3.296,-2.075,-1.526
-0.132,-0.108,1.032,-4.456,0.793,-0.488
-0.132,-0.105,1.028,-5.005,3.479,0.366
-0.155,-0.109,1.024,-5.371,4.333,0.244
-0.186,-0.136,1.023,-5.615,3.784,-1.099
-0.199,-0.149,1.022,-5.920,2.747,-1.770
-0.205,-0.160,1.011,-7.629,2.319,-1.709
-0.207,-0.151,1.004,-8.423,1.709,-1.465
-0.200,-0.144,0.994,-8.850,1.282,-1.953
-0.188,-0.143,0.987,-9.338,0.366,-3.601
-0.169,-0.134,0.990,-10.132,-0.305,-5.310
-0.150,-0.121,0.993,-10.986,-0.122,-6.104
-0.132,-0.112,0.989,-11.475,0.305,-6.348
-0.114,-0.105,0.977,-11.169,0.427,-6.165
-0.103,-0.105,0.975,-10.315,-0.488,-6.042
-0.099,-0.104,0.975,-10.437,-1.587,-5.615
-0.101,-0.104,0.973,-10.193,-1.709,-4.700
-0.094,-0.080,0.951,-9.094,-2.136,-4.150
-0.102,-0.122,0.962,-6.470,-8.362,-4.333
-0.104,-0.119,0.966,-5.127,-10.132,-4.395
-0.117,-0.135,0.978,-4.089,-11.414,-2.747
-0.131,-0.119,0.981,-5.432,-10.437,-1.221
-0.141,-0.120,0.972,-4.883,-8.911,-1.404
-0.142,-0.122,0.967,-3.723,-9.949,-2.014
-0.135,-0.112,0.958,-4.028,-11.230,-2.258
-0.126,-0.108,0.948,-2.686,-11.963,-2.075
-0.124,-0.105,0.941,-1.404,-12.512,-1.953
-0.138,-0.107,0.939,-0.488,-12.451,-1.526
-0.145,-0.107,0.934,-0.488,-10.864,-1.343
-0.150,-0.109,0.944,-0.305,-9.277,-1.099
-0.161,-0.110,0.952,-0.854,-7.507,-0.610
-0.169,-0.109,0.954,-1.526,-5.493,-0.122
-0.174,-0.116,0.949,-2.197,-4.761,-0.305
-0.180,-0.119,0.945,-2.258,-4.395,-0.305
-0.193,-0.116,0.939,-1.099,-4.517,0.000
-0.199,-0.115,0.950,0.671,-6.104,-0.427
-0.197,-0.114,0.962,1.160,-7.080,-1.404
-0.192,-0.101,0.972,2.075,-6.775,-2.136
-0.182,-0.107,0.988,1.831,-5.798,-3.235
-0.165,-0.107,0.991,-0.061,-3.479,-4.272
-0.154,-0.101,0.995,-2.136,-1.099,-4.822
-0.148,-0.094,0.998,-2.869,1.099,-4.883
-0.139,-0.099,0.993,-3.845,2.930,-5.493

-0.620,-0.010,2.227,-0.488,-59.937,13.184
-0.673,-0.165,2.380,-7.019,-59.753,1.770
-0.698,-0.262,2.389,-22.827,-41.565,-1.709
-0.627,-0.240,2.318,-45.532,-15.808,0.854
-0.516,-0.212,2.083,-70.007,12.878,3.174
-0.415,-0.179,1.824,-89.233,35.095,1.343
-0.291,-0.201,1.555,-99.243,52.246,-2.930
