aX,aY,aZ,gX,gY,gZ
0.198,-0.548,0.038,-103.149,-75.134,-85.449
0.224,-0.472,0.121,-90.088,-76.538,-83.069
0.244,-0.424,0.136,-67.566,-68.970,-79.407
0.282,-0.370,0.092,-43.213,-55.115,-74.707
0.278,-0.300,0.067,-20.447,-39.856,-67.688
0.261,-0.265,0.048,-6.348,-21.423,-59.998
0.266,-0.247,-0.002,-2.563,2.014,-51.514
0.305,-0.247,-0.087,-7.751,27.954,-37.476
0.356,-0.076,-0.236,-25.452,54.199,-15.381
0.438,0.035,-0.295,-45.593,72.449,-0.793
0.450,0.079,-0.350,-30.945,84.534,7.507
0.485,0.213,-0.410,-4.211,91.248,22.217
0.544,0.390,-0.517,31.250,88.745,35.461
0.587,0.525,-0.456,77.148,72.937,43.091
0.616,0.624,-0.195,109.253,50.049,46.448
0.674,0.684,0.028,121.582,40.161,48.279
0.721,0.718,0.208,130.676,47.791,58.655
0.727,1.082,0.045,138.428,64.697,89.111
0.620,2.528,0.183,94.543,58.350,80.872
0.900,1.295,0.310,64.880,35.828,-46.509
1.042,0.976,0.175,70.374,42.603,-75.745
0.951,1.348,0.385,64.514,40.527,-5.798
0.783,1.093,0.335,67.383,36.499,32.532
0.739,1.073,0.508,54.382,29.480,58.411
0.493,1.187,0.716,60.425,23.315,85.876
0.487,1.136,0.609,55.420,31.189,91.980
0.407,1.047,0.670,58.716,29.663,89.050
0.354,1.038,0.778,70.129,19.409,88.623
0.370,0.964,0.897,71.960,8.972,87.402
0.393,0.903,0.953,72.937,1.587,84.045
0.442,0.900,1.041,66.956,-2.258,78.857
0.516,1.012,1.060,52.368,-2.869,68.115
0.599,0.893,1.060,32.532,-3.906,43.701
0.661,0.761,1.097,22.217,-8.911,23.499
0.684,0.605,1.143,18.005,-16.174,14.954
0.667,0.474,1.206,14.038,-20.752,10.132
0.598,0.348,1.244,14.343,-18.494,5.066
0.522,0.225,1.285,16.785,-13.977,0.427
0.457,0.163,1.349,14.587,-9.644,-2.380
0.415,0.105,1.331,10.559,-3.113,-4.028
0.385,0.092,1.270,6.470,3.479,-4.395
0.407,0.076,1.182,3.906,6.775,-5.127
0.454,0.047,1.115,2.380,3.357,-5.493
0.493,0.024,1.093,0.427,-4.089,-5.066
0.516,-0.016,1.086,-1.343,-14.954,-3.967
0.520,-0.074,1.120,-3.906,-26.550,-4.272
0.530,-0.169,1.136,-6.287,-35.645,-5.493
0.513,-0.239,1.168,-6.165,-43.396,-4.272
0.479,-0.267,1.198,-3.479,-49.744,-0.793
0.450,-0.291,1.220,0.977,-53.589,2.625
0.429,-0.304,1.255,4.639,-55.847,5.127
0.410,-0.282,1.315,7.812,-56.152,7.141
0.432,-0.224,1.349,9.644,-52.490,8.057
0.410,-0.237,1.462,7.141,-45.471,6.836
0.420,-0.208,1.465,-0.122,-28.870,6.836
0.425,-0.188,1.442,-7.935,-10.803,6.042
0.434,-0.195,1.396,-19.104,2.625,3.479
0.442,-0.195,1.338,-29.785,13.062,2.136
0.460,-0.152,1.242,-38.086,21.362,3.845
0.466,-0.152,1.146,-41.931,25.940,2.869
0.463,-0.152,1.060,-43.640,26.611,1.404
0.447,-0.137,0.978,-43.518,24.963,1.282
0.446,-0.127,0.918,-42.908,21.301,1.892
0.455,-0.100,0.854,-41.016,17.395,3.235
0.458,-0.064,0.820,-35.461,10.071,5.127
0.455,-0.021,0.812,-27.344,1.099,6.042
0.442,-0.003,0.836,-17.761,-6.531,5.676
0.443,0.011,0.871,-9.338,-12.634,4.761
0.469,0.044,0.897,-4.150,-16.418,4.700
0.475,0.062,0.917,0.000,-18.494,5.371
0.465,0.083,0.937,3.418,-19.836,7.080
0.442,0.102,0.938,4.395,-18.860,8.545
0.435,0.108,0.933,2.319,-16.846,8.423
0.442,0.116,0.895,0.061,-14.160,8.179
0.443,0.041,0.919,-2.441,-12.817,16.174
0.378,0.193,0.836,4.822,-11.047,31.128
0.376,0.155,0.841,5.859,-12.329,18.616
0.386,0.086,0.879,0.427,-14.709,7.874
0.394,0.101,0.863,0.000,-11.414,8.301
0.400,0.087,0.885,-0.366,-7.812,17.822
0.375,0.176,0.837,7.507,-6.897,27.466
0.394,0.142,0.902,5.676,-8.911,18.860
0.408,0.119,0.947,-0.061,-6.897,15.198
0.416,0.150,0.940,-0.610,-0.549,17.883
0.419,0.193,0.933,0.549,4.883,21.301
0.433,0.200,0.883,2.686,8.484,23.071
0.433,0.201,0.870,2.380,8.911,22.949
0.431,0.233,0.879,3.052,6.592,23.499
0.421,0.234,0.890,7.996,3.784,22.461

0.367,1.037,1.260,102.600,-18.250,32.532
0.347,1.024,1.376,89.294,-3.174,26.367
0.291,0.986,1.500,78.857,9.644,17.517
0.260,0.909,1.581,69.153,19.104,1.282
0.248,0.712,1.633,62.256,22.705,-23.499
0.229,0.503,1.715,58.289,19.897,-52.490
0.255,0.212,1.805,53.711,14.343,-79.041
0.235,-0.094,1.888,53.955,9.338,-93.567
0.234,-0.295,2.060,56.580,1.160,-94.910
0.225,-0.436,2.212,55.603,-2.075,-88.806
0.252,-0.729,2.208,47.974,0.000,-84.595
0.256,-0.897,2.201,18.921,5.249,-74.524
0.287,-0.896,2.131,-13.123,14.526,-52.673
0.275,-0.981,1.929,-50.415,29.785,-38.269
0.242,-1.094,1.655,-85.083,44.189,-28.687
0.182,-1.117,1.421,-108.337,48.767,-14.893
0.158,-1.100,1.327,-116.882,44.617,-5.127
0.168,-1.105,1.280,-117.188,40.466,-3.906
0.210,-1.118,1.249,-109.558,37.598,-6.165
0.286,-1.108,1.224,-99.670,32.471,-8.789
0.366,-1.084,1.265,-92.102,22.217,-12.329
0.439,-1.140,1.250,-88.928,12.573,-19.165
0.456,-1.198,1.250,-93.567,6.042,-24.414
0.457,-1.155,1.260,-106.079,0.183,-22.888
0.521,-1.145,1.075,-120.361,4.639,-22.583
0.487,-1.215,0.814,-132.080,10.620,-21.118
0.509,-0.909,0.632,-136.475,5.432,-10.803
0.455,-0.841,0.666,-131.775,-2.258,-25.696
0.408,-0.809,0.630,-132.629,-5.615,-45.410
0.342,-0.793,0.587,-126.953,-6.165,-60.974
0.315,-0.824,0.499,-124.146,-5.798,-73.730
0.312,-0.823,0.379,-123.901,-3.967,-80.688
0.268,-0.797,0.194,-113.831,-0.549,-82.520
0.259,-0.695,0.096,-100.586,-1.953,-82.397
0.275,-0.627,0.073,-83.252,-11.047,-85.815
0.327,-0.607,0.005,-72.876,-16.235,-91.675
0.336,-0.541,-0.073,-69.519,-19.531,-92.163
0.339,-0.486,-0.087,-64.148,-27.832,-91.492
0.338,-0.445,-0.033,-60.059,-37.598,-92.041
0.338,-0.382,0.006,-57.861,-41.870,-91.736
0.327,-0.321,-0.014,-55.664,-41.199,-91.614
0.321,-0.275,-0.059,-52.002,-40.771,-93.018
0.312,-0.232,-0.129,-46.692,-42.297,-94.604
0.321,-0.187,-0.208,-35.583,-45.776,-96.069
0.316,-0.155,-0.243,-16.235,-50.964,-96.741
0.323,-0.135,-0.184,1.526,-57.617,-96.130
0.366,-0.140,-0.105,15.625,-62.012,-95.032
0.436,-0.105,-0.058,30.457,-63.293,-88.684
0.527,-0.083,-0.082,46.387,-63.293,-77.576
0.616,-0.056,-0.046,57.251,-66.101,-63.171
0.681,0.009,0.077,64.819,-71.167,-46.204
0.748,0.135,0.218,69.885,-72.388,-29.175
0.761,0.226,0.337,71.106,-65.979,-15.259
0.729,0.263,0.434,72.388,-51.025,-6.226
0.667,0.300,0.453,74.341,-30.579,0.732
0.597,0.316,0.445,76.050,-11.108,9.888
0.501,0.334,0.439,77.454,3.540,20.691
0.397,0.331,0.441,76.538,14.038,33.569
0.335,0.353,0.489,72.693,19.348,48.950
0.319,0.378,0.558,73.425,20.630,66.711
0.379,0.417,0.629,72.266,19.043,87.463
0.401,0.483,0.679,62.805,16.357,122.314
0.372,0.777,0.686,57.739,11.658,165.710
0.372,0.999,0.725,65.063,3.967,187.439
0.358,1.161,0.876,69.641,-4.272,189.819
0.317,1.249,1.002,71.838,-5.981,181.641
0.211,1.250,1.152,72.144,-0.977,161.438
0.224,1.233,1.185,65.430,11.047,132.202
0.215,1.118,1.277,53.406,18.860,101.624
0.213,1.002,1.332,35.522,25.269,81.116
0.259,0.932,1.356,20.752,30.945,67.993
0.303,0.829,1.375,12.329,31.494,57.312
0.371,0.688,1.379,12.329,27.649,48.767
0.414,0.568,1.411,17.273,19.836,44.434
0.406,0.489,1.452,26.123,11.047,43.030
0.389,0.421,1.460,34.485,3.296,35.156
0.383,0.238,1.503,30.701,-3.906,18.860
0.344,0.056,1.530,20.996,-6.775,8.484
0.310,-0.123,1.532,12.390,-5.249,5.249
0.252,-0.287,1.522,2.319,-2.136,8.301
0.199,-0.417,1.474,-8.240,3.662,14.832
0.204,-0.505,1.406,-18.799,9.644,22.522
0.192,-0.536,1.377,-27.466,13.428,31.189
0.204,-0.565,1.319,-28.076,16.357,36.499
0.253,-0.606,1.272,-25.940,14.832,36.987
0.307,-0.589,1.282,-26.489,9.155,38.086
0.360,-0.568,1.294,-22.766,3.174,38.696
0.388,-0.538,1.326,-20.142,-1.465,37.903
0.400,-0.544,1.379,-22.583,-2.808,35.217
0.399,-0.542,1.426,-31.555,1.831,33.203
0.407,-0.521,1.405,-43.701,13.916,32.227
0.409,-0.510,1.340,-57.495,29.053,30.396
0.426,-0.491,1.242,-71.533,42.786,29.114
0.457,-0.444,1.150,-83.374,52.246,28.748
0.478,-0.378,1.042,-87.769,57.983,28.687
0.508,-0.309,0.893,-83.679,58.777,27.283
0.506,-0.286,0.806,-77.820,51.147,22.644
0.530,-0.237,0.756,-75.256,39.795,18.372
0.523,-0.181,0.699,-61.523,29.968,16.724
0.549,-0.137,0.636,-41.504,19.104,14.587
0.528,-0.103,0.668,-21.851,2.502,13.123
0.504,-0.090,0.729,-7.141,-12.878,11.841
0.475,-0.074,0.780,1.160,-22.522,10.986
0.448,-0.057,0.827,6.714,-28.564,10.559
0.415,-0.051,0.865,10.071,-30.884,9.155
0.384,-0.048,0.877,11.780,-29.907,6.714
0.356,-0.057,0.865,11.963,-28.992,3.845
0.343,-0.059,0.856,12.695,-30.212,1.709
0.338,-0.067,0.849,14.832,-33.081,0.488
0.333,-0.065,0.849,18.555,-35.767,0.610
0.313,-0.046,0.839,24.780,-38.269,-2.319
0.310,-0.145,0.859,26.733,-41.138,-5.981
0.290,-0.080,0.896,24.902,-42.664,3.540
0.276,-0.089,0.894,26.855,-40.833,6.714
0.301,-0.115,0.905,24.292,-40.222,7.507
0.286,-0.102,0.950,19.287,-40.588,10.925
0.255,-0.076,0.992,17.578,-41.260,16.235
0.246,-0.080,1.017,17.822,-40.771,21.606
0.255,-0.075,1.047,15.686,-39.490,27.344

0.296,1.289,1.747,17.761,-1.343,34.424
0.251,1.273,2.011,34.119,-4.578,11.414
0.216,1.064,2.178,38.086,2.991,-30.151
0.158,0.845,2.250,12.817,17.822,-71.777
0.071,0.628,2.273,-10.437,26.184,-108.948
0.197,0.292,2.247,-22.949,28.320,-142.273
0.317,-0.065,2.234,-33.020,35.156,-155.762
0.308,-0.295,2.022,-29.602,60.547,-145.142
0.373,-0.469,1.746,-17.273,79.895,-125.793
0.423,-0.695,1.577,-3.601,72.327,-105.835
0.447,-0.777,1.625,2.319,45.837,-84.290
0.427,-0.958,1.669,13.550,18.555,-65.796
0.374,-1.120,1.784,12.024,-3.906,-49.683
0.273,-1.193,1.844,-5.737,-15.442,-31.128
0.169,-1.190,1.776,-27.527,-14.282,-16.968
0.105,-1.141,1.647,-50.598,-7.141,-16.174
0.076,-1.148,1.457,-69.763,-1.343,-25.208
0.094,-1.165,1.267,-81.360,0.427,-36.987
0.121,-1.168,1.105,-87.219,-4.150,-45.959
0.149,-1.158,0.857,-78.918,-11.047,-50.964
0.118,-1.135,0.805,-74.646,-23.071,-57.129
0.116,-1.131,0.904,-79.590,-38.147,-61.462
0.112,-1.149,0.760,-84.717,-38.391,-63.904
0.133,-1.059,0.669,-97.717,-37.720,-61.646
0.154,-0.934,0.602,-118.225,-42.480,-60.547
0.130,-0.895,0.488,-126.770,-43.579,-69.214
0.076,-0.869,0.467,-129.089,-45.959,-80.750
0.051,-0.842,0.489,-132.690,-48.035,-90.454
0.037,-0.828,0.484,-132.019,-43.701,-99.365
0.035,-0.781,0.469,-127.563,-33.875,-107.483
0.054,-0.757,0.469,-123.413,-22.766,-118.225
0.062,-0.785,0.434,-121.521,-9.888,-131.714
0.087,-0.803,0.431,-119.751,1.709,-141.602
0.095,-0.868,0.354,-121.399,14.343,-144.592
0.114,-0.824,0.197,-119.629,25.330,-138.062
0.000,-0.749,-0.110,-111.145,25.940,-129.150
0.133,-0.639,0.044,-104.675,5.493,-124.512
0.180,-0.678,0.076,-91.980,-6.836,-126.465
0.157,-0.647,-0.114,-70.374,-3.052,-125.977
0.249,-0.529,-0.063,-56.824,-16.968,-120.178
0.321,-0.542,-0.057,-37.720,-30.762,-118.713
0.399,-0.449,-0.015,-10.437,-38.940,-110.779
0.500,-0.297,-0.011,9.521,-40.161,-99.304
0.586,-0.197,-0.100,17.944,-35.156,-91.858
0.649,-0.104,-0.174,14.954,-32.349,-85.327
0.670,0.001,-0.193,6.470,-35.156,-76.660
0.688,0.112,-0.205,-1.831,-37.048,-67.505
0.674,0.226,-0.190,-6.226,-38.269,-57.495
0.620,0.317,-0.153,5.493,-38.208,-48.645
0.545,0.291,-0.108,26.733,-36.560,-42.175
0.494,0.240,-0.016,37.903,-34.424,-34.058
0.447,0.157,0.072,40.527,-30.151,-18.311
0.427,0.114,0.235,44.495,-23.621,9.460
0.419,0.159,0.415,53.467,-12.207,49.011
0.424,0.305,0.516,63.660,4.089,90.027
0.424,0.434,0.526,68.298,17.944,121.338
0.472,0.620,0.503,74.402,21.667,145.569
0.522,0.850,0.538,76.721,17.334,159.973
0.574,1.066,0.607,70.435,8.911,163.391
0.612,1.275,0.611,74.768,2.136,159.119
0.625,1.455,0.714,80.750,-4.456,147.766
0.445,1.400,0.928,79.712,-5.371,124.084
0.394,1.312,1.002,69.336,10.498,100.098
0.308,1.135,1.055,62.744,28.503,80.017
0.246,1.036,1.047,58.533,35.828,71.289
0.300,1.043,1.074,57.922,28.320,66.528
0.358,1.141,1.234,64.514,6.836,53.223
0.384,1.037,1.493,65.735,-13.489,24.048
0.398,0.763,1.567,66.956,-18.860,1.221
0.347,0.730,1.688,60.242,-17.334,2.808
0.281,0.682,1.749,42.969,-10.376,4.883
0.216,0.581,1.718,23.743,-0.183,-2.136
0.175,0.396,1.603,8.179,10.437,-13.855
0.137,0.210,1.506,-4.272,19.226,-20.203
0.118,0.093,1.376,-8.423,28.870,-18.921
0.113,-0.011,1.265,-7.996,35.828,-16.479
0.112,-0.112,1.206,-4.456,37.659,-14.282
0.146,-0.223,1.146,3.662,37.842,-13.367
0.198,-0.352,1.107,11.536,34.546,-8.057
0.205,-0.457,1.090,12.268,29.419,3.906
0.183,-0.479,1.155,6.653,20.569,18.066
0.159,-0.444,1.279,1.160,8.789,27.710
0.144,-0.424,1.375,-2.014,2.625,31.616
0.154,-0.426,1.424,-4.883,3.296,31.189
0.187,-0.434,1.444,-10.437,9.094,30.396
0.224,-0.427,1.435,-18.311,18.616,30.334
0.276,-0.407,1.397,-25.696,27.527,30.396
0.329,-0.407,1.339,-32.837,33.508,28.809
0.359,-0.397,1.276,-38.513,36.499,27.222
0.368,-0.386,1.238,-40.588,35.217,25.879
0.358,-0.387,1.235,-38.269,30.945,22.827
0.379,-0.373,1.212,-34.546,26.184,19.165
0.319,-0.367,1.253,-31.860,20.752,15.137
0.324,-0.355,1.245,-35.828,20.325,11.169
0.320,-0.341,1.196,-38.513,23.865,6.409
0.334,-0.331,1.126,-36.926,25.024,1.404
0.353,-0.311,1.058,-35.217,23.315,-2.197
0.355,-0.294,1.023,-33.325,18.066,-4.700
0.362,-0.271,0.974,-31.067,13.794,-5.920
0.349,-0.233,0.931,-29.358,9.216,-5.249
0.331,-0.200,0.907,-25.391,2.380,-4.395
0.325,-0.187,0.883,-20.813,-2.930,-5.432
0.321,-0.176,0.858,-15.503,-7.996,-6.531
0.323,-0.159,0.839,-10.559,-13.794,-6.348
0.318,-0.142,0.839,-6.287,-19.714,-5.005
0.303,-0.120,0.845,-2.075,-23.621,-2.686
0.288,-0.101,0.850,0.793,-26.001,-1.526
0.275,-0.092,0.865,2.502,-27.039,-0.671
0.269,-0.079,0.892,2.808,-26.794,0.610
0.271,-0.053,0.892,3.296,-25.146,2.563
0.272,-0.037,0.884,4.333,-23.621,4.639
0.266,-0.015,0.909,5.188,-23.560,7.324
0.268,0.002,0.928,6.165,-22.095,9.705
0.288,0.005,0.935,7.019,-19.775,10.559
0.310,0.011,0.939,8.057,-19.104,11.963
0.319,0.013,0.950,8.423,-19.531,15.015
0.307,0.036,0.995,6.470,-19.409,19.592
0.278,0.042,1.035,5.066,-16.541,23.315
0.256,0.036,1.067,0.916,-11.108,24.475

0.050,0.864,1.763,85.693,-32.654,52.551
0.005,0.879,1.985,63.110,-20.386,38.696
0.022,0.823,2.147,49.438,-6.287,16.785
0.040,0.757,2.245,29.358,10.193,-9.827
0.067,0.706,2.261,1.038,29.846,-39.673
0.047,0.535,2.160,-21.790,51.758,-72.693
0.109,0.302,1.951,-23.437,67.749,-100.220
0.205,0.132,1.797,-19.531,67.749,-113.708
0.266,0.029,1.616,-12.939,63.477,-116.272
0.260,-0.206,1.437,-10.437,61.951,-118.835
0.212,-0.523,1.299,-5.737,56.885,-118.958
0.111,-0.808,1.321,-10.742,45.959,-112.671
0.033,-1.015,1.403,-23.254,38.147,-96.130
-0.068,-1.209,1.407,-39.490,39.673,-78.552
-0.186,-1.282,1.397,-60.974,41.321,-61.279
-0.215,-1.304,1.472,-79.529,34.363,-48.767
-0.132,-1.347,1.513,-91.858,24.597,-43.945
0.036,-1.355,1.447,-98.206,16.541,-41.199
0.208,-1.283,1.331,-108.459,3.906,-36.682
0.316,-1.206,1.367,-124.939,-17.517,-33.691
0.346,-1.086,1.472,-138.306,-40.466,-32.104
0.339,-1.046,1.558,-147.461,-53.589,-36.804
0.332,-1.042,1.571,-154.907,-55.298,-44.556
0.307,-1.060,1.531,-165.222,-48.218,-51.575
0.306,-1.064,1.423,-174.988,-35.645,-53.101
0.311,-0.957,1.266,-179.199,-23.132,-45.532
0.315,-0.884,1.116,-175.049,-13.489,-42.847
0.325,-0.803,0.948,-164.795,-6.714,-44.739
0.351,-0.805,0.697,-152.161,-2.197,-48.096
0.375,-0.758,0.392,-150.757,0.427,-49.316
0.377,-0.662,0.209,-157.288,-6.409,-48.218
0.343,-0.557,0.126,-158.569,-20.325,-47.546
0.270,-0.526,0.091,-149.109,-34.973,-51.758
0.182,-0.510,0.086,-133.728,-48.340,-57.739
0.114,-0.481,0.154,-118.958,-61.096,-63.416
0.074,-0.451,0.221,-104.065,-69.885,-70.251
0.053,-0.454,0.284,-91.797,-72.510,-78.247
0.054,-0.442,0.351,-81.421,-70.923,-85.144
0.070,-0.431,0.382,-75.073,-64.392,-90.698
0.121,-0.433,0.369,-69.763,-53.772,-95.398
0.186,-0.397,0.345,-62.927,-42.969,-97.656
0.246,-0.359,0.302,-49.072,-34.729,-98.328
0.318,-0.379,0.183,-33.569,-28.625,-98.328
0.368,-0.306,0.070,-18.982,-25.146,-93.628
0.393,-0.208,-0.012,-3.723,-26.428,-85.632
0.392,-0.141,-0.054,12.756,-31.860,-80.688
0.400,-0.085,-0.052,28.503,-40.527,-77.148
0.399,-0.030,-0.002,41.077,-50.415,-71.716
0.435,0.048,0.127,50.781,-60.120,-63.843
0.482,0.139,0.257,61.768,-61.584,-57.312
0.554,0.279,0.323,73.364,-50.171,-52.124
0.619,0.383,0.317,86.182,-31.433,-49.194
0.664,0.458,0.303,89.050,-13.245,-48.401
0.664,0.519,0.304,84.412,1.770,-47.363
0.652,0.599,0.285,84.106,14.709,-44.250
0.623,0.635,0.273,86.487,23.499,-41.138
0.573,0.623,0.290,88.928,27.405,-38.452
0.522,0.613,0.317,85.327,29.236,-34.241
0.500,0.633,0.343,80.505,28.870,-25.818
0.501,0.649,0.341,80.627,25.879,-15.381
0.526,0.630,0.381,78.613,17.883,-5.127
0.563,0.638,0.511,74.646,5.493,5.310
0.575,0.641,0.680,69.519,-3.723,12.695
0.569,0.651,0.815,61.584,-7.019,18.860
0.527,0.615,0.905,54.443,-6.897,26.123
0.471,0.573,1.021,45.227,-6.348,35.339
0.417,0.571,1.140,35.522,-5.432,46.936
0.303,0.560,1.270,32.837,-2.319,58.350
0.291,0.605,1.307,29.907,5.798,66.650
0.257,0.596,1.325,29.053,11.536,65.369
0.252,0.584,1.322,22.339,14.526,60.120
0.289,0.592,1.255,15.015,18.677,53.467
0.313,0.560,1.152,14.038,23.560,43.030
0.309,0.472,1.102,15.137,23.071,30.518
0.299,0.381,1.099,17.517,15.442,23.010
0.279,0.318,1.142,24.292,3.418,22.217
0.265,0.270,1.215,30.457,-6.836,23.376
0.245,0.213,1.333,33.020,-14.404,24.597
0.219,0.153,1.428,29.663,-16.174,25.940
0.176,0.080,1.489,21.362,-12.146,27.527
0.126,0.019,1.516,10.681,-6.287,29.419
0.079,-0.037,1.514,-0.549,-0.183,30.090
0.048,-0.092,1.488,-14.465,6.531,28.259
0.027,-0.146,1.434,-27.649,11.963,24.780
0.013,-0.189,1.371,-38.635,15.930,21.729
0.020,-0.226,1.272,-45.715,18.433,19.714
0.025,-0.259,1.193,-49.377,17.029,19.287
0.049,-0.270,1.139,-49.683,13.428,20.569
0.073,-0.269,1.107,-47.668,9.644,22.888
0.115,-0.268,1.091,-41.565,4.944,25.024
0.138,-0.289,1.083,-31.067,-1.038,28.198
0.158,-0.268,1.084,-22.034,-5.432,32.715
0.151,-0.309,1.124,-18.250,-10.193,37.964
0.144,-0.220,1.221,-20.325,-14.526,54.810
0.143,-0.145,1.242,-21.484,-11.902,57.983
0.144,-0.146,1.251,-30.701,-5.066,46.448
0.150,-0.166,1.247,-46.204,0.793,36.316
0.144,-0.153,1.219,-65.125,8.362,33.081
0.127,-0.161,1.120,-77.087,15.137,32.410
0.169,-0.141,1.068,-87.585,15.564,33.691
0.221,-0.095,1.057,-92.224,15.198,38.940
0.284,-0.028,1.065,-82.214,21.179,45.288
0.236,-0.027,0.917,-38.208,34.546,41.382
0.255,0.014,0.816,-14.832,37.048,42.053
0.253,0.074,0.807,-17.944,27.466,49.744
0.220,0.061,0.801,-13.977,19.287,50.964
0.203,0.028,0.812,-4.761,13.428,49.194
0.184,0.054,0.863,3.967,5.554,57.007
0.190,0.103,0.873,25.330,-0.732,64.026
0.223,0.130,0.894,52.002,-7.019,65.674
0.260,0.141,0.931,60.913,-14.282,63.843
0.284,0.121,0.957,58.594,-18.005,58.899
0.291,0.094,0.998,53.406,-20.020,52.979
0.322,0.163,1.092,44.006,-23.071,50.110
0.309,0.179,1.113,56.946,-21.240,50.232
0.281,0.255,1.036,70.618,-12.329,50.476
0.265,0.312,0.958,64.270,-6.165,44.250
0.259,0.308,0.988,42.175,-5.188,32.043
0.231,0.272,0.963,15.808,-3.174,16.357

0.013,0.968,1.907,38.025,148.804,86.670
0.001,0.926,2.178,26.367,132.874,108.398
0.013,0.841,2.313,14.893,112.000,128.357
0.019,0.701,2.379,5.005,89.966,143.250
0.140,0.523,2.285,-6.775,72.205,153.198
0.214,0.333,2.143,-18.127,52.368,157.227
0.256,0.117,2.044,-30.762,30.457,155.396
0.318,-0.092,1.963,-44.556,13.611,148.865
0.382,-0.326,1.853,-56.091,2.686,140.930
0.420,-0.518,1.804,-66.162,-5.798,134.644
0.472,-0.672,1.803,-78.857,-15.564,126.343
0.557,-0.785,1.767,-87.463,-23.071,117.737
0.635,-0.870,1.728,-91.858,-28.320,110.046
0.733,-0.910,1.666,-92.285,-33.997,103.394
0.759,-0.920,1.609,-86.609,-44.434,95.398
0.803,-0.920,1.526,-79.041,-52.917,86.243
0.806,-0.915,1.432,-72.449,-61.462,76.294
0.854,-0.872,1.320,-68.787,-73.486,65.063
0.845,-0.835,1.218,-69.763,-88.440,50.659
0.878,-0.868,1.101,-74.280,-101.135,35.461
0.862,-0.925,1.008,-78.369,-109.375,19.592
0.851,-0.947,0.876,-75.134,-115.845,5.798
0.837,-0.920,0.797,-61.768,-122.498,-2.014
0.807,-0.874,0.713,-41.504,-130.005,-9.338
0.781,-0.827,0.616,-21.790,-136.230,-19.897
0.756,-0.771,0.517,-6.653,-141.113,-33.203
0.729,-0.698,0.421,7.812,-144.226,-47.729
0.713,-0.607,0.313,23.254,-145.081,-61.096
0.689,-0.507,0.216,37.903,-144.043,-73.608
0.665,-0.402,0.108,47.729,-140.381,-85.266
0.634,-0.301,0.019,50.354,-134.155,-96.069
0.621,-0.207,-0.060,47.607,-125.061,-105.957
0.601,-0.116,-0.122,42.664,-112.854,-113.892
0.572,-0.037,-0.159,38.696,-98.938,-119.385
0.522,0.036,-0.181,36.072,-84.167,-122.437
0.474,0.089,-0.181,34.424,-69.946,-123.718
0.422,0.124,-0.161,32.532,-56.946,-124.695
0.384,0.148,-0.127,30.212,-45.471,-125.305
0.344,0.173,-0.088,28.015,-34.912,-125.854
0.310,0.199,-0.063,26.367,-25.208,-126.465
0.280,0.236,-0.032,26.184,-16.907,-126.648
0.245,0.304,0.005,27.222,-9.583,-126.526
0.208,0.385,0.043,29.480,-2.808,-126.160
0.208,0.453,0.064,33.142,5.066,-126.404
0.228,0.523,0.067,38.513,16.113,-126.404
0.228,0.609,0.107,45.166,28.870,-123.901
0.219,0.701,0.182,53.711,41.016,-118.530
0.211,0.794,0.277,61.890,51.880,-111.267
0.206,0.881,0.386,66.528,60.791,-103.271
0.199,0.954,0.500,65.491,66.895,-94.299
0.180,0.999,0.617,59.265,70.190,-84.900
0.145,1.011,0.723,49.011,70.435,-74.890
0.106,0.978,0.797,35.950,67.383,-64.880
0.071,0.933,0.827,22.583,63.293,-56.152
0.049,0.875,0.820,10.498,59.631,-50.171
0.047,0.834,0.822,0.061,56.152,-46.387
0.067,0.783,0.813,-7.568,54.565,-43.640
0.085,0.737,0.806,-10.498,56.641,-41.138
0.090,0.694,0.837,-6.897,60.608,-36.560
0.100,0.693,0.896,1.282,64.026,-29.114
0.128,0.730,0.993,12.207,66.467,-18.738
0.102,0.770,1.093,22.888,67.017,-6.348
0.069,0.775,1.182,27.405,65.063,5.859
0.079,0.776,1.254,21.362,57.556,16.724
0.095,0.724,1.290,8.606,50.354,25.085
0.108,0.670,1.299,-5.493,45.105,30.518
0.133,0.609,1.317,-18.616,41.504,35.522
0.161,0.549,1.327,-29.175,40.100,39.917
0.197,0.506,1.353,-36.011,40.588,44.556
0.211,0.462,1.388,-37.659,41.748,50.415
0.184,0.424,1.415,-34.790,42.603,56.580
0.146,0.374,1.435,-31.494,40.405,61.707
0.117,0.317,1.450,-31.128,34.424,66.467
0.097,0.249,1.451,-33.081,26.001,70.618
0.070,0.166,1.439,-37.354,17.151,73.486
0.063,0.075,1.414,-43.396,8.545,73.914
0.116,-0.025,1.376,-48.218,0.793,72.083
0.145,-0.073,1.354,-49.377,-2.075,71.045
0.228,-0.204,1.376,-48.706,-3.540,67.810
0.250,-0.267,1.372,-48.401,-3.479,63.599
0.251,-0.289,1.326,-42.786,4.028,63.049
0.252,-0.332,1.372,-35.522,7.324,58.228
0.261,-0.342,1.411,-26.306,7.019,51.758
0.266,-0.329,1.399,-17.700,6.592,46.570
0.276,-0.317,1.362,-13.672,4.333,41.321
0.286,-0.294,1.307,-15.442,0.488,35.156
0.290,-0.282,1.255,-20.813,-4.395,28.137
0.318,-0.280,1.196,-27.527,-8.972,19.714
0.341,-0.285,1.169,-31.921,-14.526,11.841
