aX,aY,aZ,gX,gY,gZ
-0.336,0.662,4.000,-81.238,179.932,102.234
-0.530,0.856,4.000,-141.602,229.370,72.632
-0.742,0.993,4.000,-197.510,282.227,43.030
-0.875,0.976,3.889,-239.136,334.412,19.470
-0.829,0.902,3.335,-263.123,369.141,12.146
-0.740,0.787,2.676,-270.081,376.221,16.479
-0.580,0.752,1.958,-263.855,357.117,32.166
-0.412,0.759,1.251,-255.676,314.026,53.833
-0.260,0.903,0.634,-250.549,255.127,76.294
-0.083,0.991,0.326,-251.160,189.209,92.285
-0.007,1.044,0.131,-222.168,131.531,99.976
0.059,1.076,-0.245,-171.692,93.445,105.286
0.166,1.022,-0.596,-146.484,59.082,104.126
0.183,0.886,-0.657,-143.738,13.123,98.389
0.160,0.755,-0.503,-135.315,-25.391,91.064
0.087,0.607,-0.396,-102.295,-31.677,81.299
-0.118,0.430,-0.432,-47.180,-10.437,67.749
-0.345,0.333,-0.557,3.662,16.113,57.922
-0.571,0.284,-0.773,24.902,37.170,51.147
-0.717,0.292,-1.012,12.756,45.349,41.809
-0.828,0.343,-1.054,-18.066,31.433,28.259
-0.857,0.348,-0.972,-56.458,7.629,8.545
-0.842,0.201,-0.851,-85.205,-12.085,-15.137
-0.825,0.072,-0.691,-102.661,-27.710,-33.752
-0.802,-0.060,-0.660,-112.549,-33.752,-45.776
-0.812,-0.049,-0.606,-118.591,-35.706,-52.368
-0.836,0.010,-0.594,-106.384,-35.461,-60.425
-0.852,-0.010,-0.722,-77.026,-31.250,-78.491
-0.810,-0.069,-0.909,-43.579,-29.114,-102.722
-0.753,-0.182,-1.048,-9.827,-37.170,-129.272
-0.642,-0.330,-1.097,22.827,-58.350,-153.809
-0.496,-0.518,-1.046,57.556,-90.881,-175.110
-0.374,-0.766,-0.920,97.229,-129.456,-192.993
-0.271,-1.032,-0.701,135.742,-170.471,-204.407
-0.178,-1.287,-0.452,169.250,-208.069,-206.543
-0.113,-1.522,-0.150,190.857,-237.976,-200.928
-0.053,-1.667,0.192,198.608,-257.690,-186.951
0.030,-1.779,0.548,197.815,-265.198,-168.457
0.147,-1.896,0.871,192.200,-259.644,-147.461
0.269,-1.928,1.224,181.763,-244.324,-122.375
0.394,-1.915,1.545,171.021,-219.971,-95.825
0.502,-1.843,1.846,161.621,-190.674,-70.313
0.572,-1.759,2.154,144.897,-163.452,-45.410
0.590,-1.597,2.472,122.620,-138.184,-18.433
0.584,-1.344,2.679,101.929,-111.145,9.766
0.571,-1.039,2.750,85.022,-83.923,33.203
0.550,-0.765,2.695,70.313,-59.692,47.485
0.524,-0.563,2.588,53.833,-41.016,53.833
0.478,-0.435,2.470,34.912,-24.475,55.237
0.421,-0.360,2.304,17.639,-5.066,56.335
0.358,-0.292,2.103,1.465,16.785,60.425
0.302,-0.132,2.164,-10.742,36.682,67.383
0.223,-0.052,1.858,-5.920,62.927,73.059
0.156,0.059,1.642,-14.526,80.627,74.829
0.090,0.162,1.485,-16.357,80.688,71.167
0.053,0.256,1.372,-20.264,72.815,64.575
0.007,0.351,1.300,-25.635,59.082,55.115
-0.039,0.416,1.255,-29.175,43.213,42.664
-0.065,0.460,1.232,-30.029,27.893,30.029
-0.071,0.495,1.231,-30.823,15.137,18.188
-0.067,0.498,1.237,-31.433,6.836,6.409
-0.053,0.493,1.249,-30.701,3.845,-2.686
-0.035,0.489,1.244,-28.687,5.737,-9.094
-0.025,0.488,1.228,-27.344,9.705,-13.733
-0.032,0.490,1.204,-25.513,13.855,-17.029
-0.047,0.497,1.177,-24.353,18.311,-19.165
-0.053,0.491,1.145,-24.963,22.644,-21.484
-0.042,0.488,1.101,-25.635,26.367,-24.048
-0.018,0.496,1.049,-23.621,26.672,-27.039
-0.002,0.489,1.013,-20.264,22.034,-31.128
0.027,0.463,1.006,-18.127,15.259,-35.461
0.086,0.436,1.016,-16.907,8.911,-38.452
0.144,0.392,1.028,-16.052,4.456,-40.161
0.196,0.349,1.051,-15.381,2.380,-40.344
0.234,0.307,1.086,-15.381,1.831,-37.903
0.265,0.291,1.112,-15.869,3.479,-33.386
0.286,0.272,1.121,-15.747,8.057,-29.419
0.296,0.229,1.109,-15.869,14.038,-26.794
0.302,0.218,1.099,-16.602,18.555,-21.729
0.294,0.211,1.085,-17.700,21.240,-16.235
0.285,0.203,1.055,-18.738,23.193,-11.902
0.273,0.194,1.024,-18.250,23.682,-8.972
0.263,0.181,1.005,-17.212,23.071,-7.019
0.264,0.163,0.984,-13.611,22.766,-5.310
0.264,0.151,0.931,-7.996,22.827,-3.601
0.270,0.137,0.861,-0.061,18.372,-1.526
0.266,0.121,0.821,5.127,10.620,0.244
0.286,0.134,0.782,4.639,6.653,1.526
0.312,0.126,0.772,3.662,2.625,0.854
0.331,0.102,0.777,3.235,-0.610,-1.282
0.334,0.082,0.770,3.784,-2.380,-1.953
0.336,0.065,0.750,6.165,-2.991,-0.854
0.343,0.042,0.734,7.446,-3.723,1.221
0.348,0.030,0.736,7.019,-6.531,4.517
0.336,0.034,0.743,7.019,-10.925,8.606
0.313,0.043,0.755,6.775,-16.174,11.902
0.288,0.049,0.770,5.554,-21.667,13.672
0.266,0.048,0.793,4.700,-27.039,14.038
0.235,0.052,0.828,4.456,-31.250,13.916
0.205,0.058,0.872,3.723,-33.752,13.733
0.188,0.076,0.913,2.441,-34.607,13.916
0.168,0.096,0.961,2.075,-35.400,13.428
0.150,0.121,1.015,-0.122,-35.034,11.475
0.146,0.122,1.047,0.549,-30.640,7.629
0.140,0.114,1.057,2.747,-24.475,4.089
0.139,0.112,1.045,4.517,-17.578,2.197
0.143,0.111,1.012,6.042,-12.024,0.793
0.152,0.108,0.986,7.263,-10.071,-0.916
0.153,0.114,0.972,8.423,-10.681,-2.808
0.155,0.129,0.959,10.559,-11.108,-6.348
0.164,0.129,0.947,12.085,-11.475,-11.963

0.513,-1.168,1.581,111.694,-24.536,90.088
0.536,-0.966,1.875,112.000,-9.338,124.878
0.481,-0.767,2.100,101.501,1.343,148.560
0.367,-0.630,2.226,87.769,10.254,159.485
0.198,-0.583,2.290,69.458,15.564,163.940
0.030,-0.444,2.354,38.635,20.691,167.603
-0.077,-0.324,2.473,2.197,28.870,165.100
-0.132,-0.222,2.629,-31.494,43.152,155.029
-0.145,-0.042,2.814,-62.561,63.721,142.883
-0.177,0.223,2.988,-95.642,87.463,131.409
-0.229,0.445,3.072,-134.216,115.601,115.784
-0.257,0.665,3.184,-178.467,141.602,98.206
-0.410,1.005,3.178,-215.149,166.199,85.449
-0.584,1.300,3.060,-237.915,188.965,71.289
-0.726,1.414,2.754,-247.925,211.243,51.147
-0.737,1.458,2.331,-259.155,228.516,34.912
-0.675,1.450,1.798,-275.818,236.694,25.085
-0.550,1.446,1.203,-290.222,232.056,24.292
-0.351,1.457,0.638,-295.776,215.088,30.945
-0.146,1.484,0.204,-298.096,186.890,40.649
-0.053,1.427,-0.205,-294.739,157.715,46.082
0.027,1.306,-0.483,-278.442,131.226,53.345
0.102,1.170,-0.702,-225.403,111.450,64.636
0.088,1.065,-0.933,-145.813,99.304,74.585
-0.074,1.009,-1.034,-68.420,82.458,79.468
-0.307,0.996,-0.933,-11.353,56.396,76.294
-0.545,0.969,-0.677,14.526,30.457,61.462
-0.731,0.883,-0.395,15.137,14.404,36.072
-0.776,0.652,-0.351,-6.348,11.230,5.554
-0.654,0.480,-0.404,-66.040,11.475,-21.606
-0.503,0.409,-0.294,-137.756,0.977,-43.579
-0.359,0.283,-0.215,-175.842,-6.409,-65.613
-0.278,0.078,-0.249,-178.223,-1.892,-86.670
-0.291,-0.025,-0.307,-159.058,5.554,-95.398
-0.385,-0.021,-0.324,-122.925,8.423,-98.267
-0.497,-0.001,-0.366,-76.050,12.207,-105.164
-0.589,-0.061,-0.515,-19.104,18.433,-120.239
-0.642,-0.174,-0.712,35.339,20.325,-138.428
-0.616,-0.317,-0.915,87.158,14.526,-157.166
-0.525,-0.529,-1.073,132.690,1.160,-174.622
-0.376,-0.759,-1.168,166.809,-21.179,-187.988
-0.229,-0.979,-1.221,187.256,-54.626,-196.716
-0.051,-1.346,-1.309,185.303,-99.976,-201.904
0.124,-1.645,-1.184,155.273,-159.119,-194.397
0.193,-1.799,-0.799,138.672,-230.713,-168.884
0.164,-1.867,-0.352,148.132,-289.917,-135.254
0.086,-1.858,0.068,163.025,-329.224,-99.731
-0.005,-1.836,0.440,172.302,-349.854,-68.787
-0.048,-1.815,0.785,176.453,-355.530,-43.945
-0.065,-1.781,1.128,175.781,-352.417,-24.170
-0.118,-1.673,1.489,167.786,-342.712,-5.127
-0.188,-1.463,1.824,159.119,-325.745,13.489
-0.236,-1.207,2.114,146.729,-303.894,27.161
-0.204,-0.987,2.361,129.517,-279.541,33.386
-0.130,-0.799,2.560,106.812,-251.343,34.912
0.083,-0.485,3.375,85.876,-216.309,34.607
-0.006,-0.554,2.776,129.089,-152.222,32.104
0.120,-0.294,2.657,111.877,-80.383,40.833
0.141,-0.197,2.481,109.802,-32.776,35.583
0.153,-0.187,2.241,104.065,11.108,25.452
0.153,-0.159,2.052,88.562,41.016,19.958
0.158,-0.107,1.873,72.266,58.105,18.433
0.174,-0.081,1.694,57.312,66.162,17.578
0.164,-0.073,1.581,42.664,63.660,18.127
0.134,-0.026,1.516,27.344,53.345,23.254
0.091,0.056,1.506,12.085,40.588,30.518
0.027,0.137,1.505,2.014,29.907,35.034
-0.060,0.230,1.526,-6.531,24.780,35.034
-0.140,0.328,1.553,-15.076,25.696,31.250
-0.178,0.403,1.529,-19.409,35.034,24.353
-0.172,0.431,1.460,-19.287,48.279,15.198
-0.118,0.418,1.376,-17.273,59.021,5.371
-0.036,0.407,1.297,-18.188,62.561,-1.770
0.022,0.393,1.249,-21.179,56.763,-5.371
0.063,0.375,1.215,-23.865,46.448,-7.202
0.084,0.353,1.183,-24.414,35.095,-7.568
0.086,0.314,1.149,-23.621,25.146,-6.958
0.072,0.281,1.105,-22.888,18.066,-6.104
0.055,0.253,1.059,-22.400,13.794,-4.639
0.036,0.224,1.012,-22.217,10.925,-3.052
0.018,0.190,0.971,-22.644,7.874,-0.732
-0.025,0.135,0.931,-24.658,4.578,4.944
-0.026,0.134,0.960,-28.259,0.183,16.357
-0.028,0.107,0.965,-26.855,-1.587,28.748
-0.033,0.090,0.948,-24.902,-1.526,40.955
-0.027,0.125,0.963,-22.522,0.488,51.575
-0.017,0.140,0.946,-19.531,5.310,57.129
0.020,0.168,0.948,-16.174,9.583,56.702
0.053,0.156,0.936,-12.695,11.108,51.575
0.083,0.163,0.950,-10.559,10.193,45.166
0.107,0.166,0.973,-6.958,7.690,37.354
0.128,0.176,1.020,-5.493,5.493,28.625
0.136,0.162,1.031,-4.456,6.897,19.653
0.154,0.155,1.043,0.244,8.728,12.390
0.168,0.139,1.053,2.808,9.521,5.798
0.193,0.118,1.052,0.793,8.484,-1.221
0.202,0.110,1.049,-1.099,6.226,-5.554
0.207,0.096,1.032,-0.183,4.089,-8.850
0.203,0.074,1.026,0.977,0.244,-10.498
0.189,0.058,1.030,1.892,-2.930,-10.559
0.180,0.051,1.026,2.136,-3.662,-9.033
0.171,0.046,1.016,2.075,-3.235,-8.057
0.164,0.045,1.006,1.282,-2.319,-7.507
0.156,0.040,1.000,0.061,-1.221,-7.690
0.150,0.041,0.987,-0.488,0.000,-7.629
0.146,0.038,0.964,-0.549,0.610,-7.263
0.143,0.032,0.948,-1.587,0.610,-7.202
0.139,0.023,0.937,-2.197,0.305,-7.080
0.135,0.018,0.922,-2.747,0.305,-6.775
0.133,0.016,0.906,-2.625,0.610,-6.531
0.135,0.011,0.895,-2.319,1.099,-6.836
0.140,0.009,0.878,-1.343,1.709,-7.141
0.144,-0.003,0.861,0.122,2.014,-7.751
0.151,-0.013,0.861,1.038,0.977,-7.874
0.148,-0.011,0.864,1.526,-0.549,-6.958
0.145,-0.002,0.877,1.648,-2.197,-5.859
0.137,-0.004,0.885,2.075,-3.113,-5.737
0.126,-0.006,0.908,2.502,-3.357,-6.226
0.131,0.003,0.935,1.831,-3.357,-6.653

0.123,-1.029,1.887,31.616,-12.451,108.032
0.113,-0.954,2.006,59.631,14.832,135.742
0.059,-0.803,2.013,77.332,46.082,159.851
-0.032,-0.671,2.065,73.486,71.106,171.265
-0.131,-0.535,2.141,52.979,92.468,171.387
-0.196,-0.430,2.133,27.771,115.234,162.781
-0.255,-0.338,2.132,-1.587,134.644,144.714
-0.305,-0.244,2.172,-39.063,143.555,123.352
-0.311,-0.110,2.307,-80.750,144.165,103.271
-0.378,0.128,2.577,-117.737,142.395,85.510
-0.479,0.550,2.931,-150.330,147.766,69.763
-0.663,0.867,3.063,-181.213,172.302,44.739
-0.817,1.132,3.030,-223.877,210.999,14.404
-0.821,1.226,2.852,-269.897,248.535,-14.832
-0.740,1.221,2.477,-302.917,283.569,-42.297
-0.664,1.201,2.026,-322.449,301.270,-58.533
-0.615,1.187,1.556,-330.505,296.753,-62.378
-0.554,1.213,1.070,-334.900,274.902,-54.321
-0.430,1.244,0.550,-330.566,245.605,-39.429
-0.270,1.269,0.166,-309.814,213.806,-22.095
-0.129,1.225,-0.192,-265.259,189.026,-6.287
-0.014,1.104,-0.629,-196.777,175.903,6.226
0.038,1.044,-0.951,-123.840,161.316,20.935
0.034,0.981,-1.052,-64.819,135.315,31.738
0.005,0.838,-1.035,-27.893,105.835,31.982
-0.035,0.644,-0.982,-15.137,79.346,26.001
-0.087,0.493,-0.840,-24.719,54.871,16.174
-0.183,0.354,-0.623,-50.964,30.396,3.845
-0.249,0.286,-0.406,-79.407,11.353,-8.484
-0.293,0.260,-0.251,-94.421,3.174,-23.193
-0.372,0.186,-0.217,-85.449,3.601,-43.762
-0.437,0.103,-0.219,-61.096,4.517,-66.833
-0.495,0.024,-0.209,-36.255,3.418,-88.745
-0.546,-0.007,-0.147,-13.916,0.000,-110.107
-0.622,-0.031,-0.104,7.629,-2.197,-134.155
-0.659,-0.078,-0.188,27.344,0.366,-164.490
-0.700,-0.234,-0.333,39.124,2.258,-196.655
-0.683,-0.420,-0.480,42.847,-0.793,-219.788
-0.622,-0.602,-0.633,45.959,-10.986,-232.666
-0.448,-0.857,-0.862,36.499,-31.555,-240.173
-0.207,-0.984,-0.835,-0.549,-71.350,-240.845
-0.016,-1.049,-0.626,-27.771,-127.258,-238.525
0.128,-1.154,-0.394,-30.151,-177.979,-238.342
0.242,-1.269,-0.195,-11.230,-220.337,-234.619
0.266,-1.511,-0.041,20.081,-255.798,-222.229
0.239,-1.708,0.107,49.133,-287.048,-190.735
0.153,-1.749,0.284,73.608,-315.186,-136.841
0.004,-1.680,0.475,94.421,-340.149,-76.355
-0.146,-1.598,0.699,107.422,-358.826,-22.278
-0.210,-1.489,0.901,117.310,-368.591,18.799
-0.395,-1.399,1.046,129.272,-367.187,43.823
-0.466,-1.293,1.209,131.958,-363.098,63.721
-0.506,-1.227,1.449,124.329,-353.210,76.843
-0.510,-1.085,1.845,115.662,-335.999,90.149
-0.445,-0.901,2.042,119.202,-301.147,102.539
-0.366,-0.722,2.208,111.694,-256.958,108.276
-0.260,-0.542,2.370,102.722,-211.975,105.957
-0.146,-0.405,2.429,96.985,-161.743,97.229
-0.048,-0.293,2.438,92.773,-111.328,85.571
0.031,-0.191,2.419,83.740,-64.636,73.181
0.078,-0.104,2.353,72.449,-20.630,60.303
0.109,-0.001,2.240,63.721,17.944,47.668
0.118,0.069,2.083,57.556,49.316,34.180
0.117,0.080,1.905,49.866,70.862,21.301
0.107,0.069,1.730,42.419,80.994,12.268
0.087,0.071,1.593,34.424,79.529,9.705
0.058,0.090,1.510,24.048,69.519,11.475
0.021,0.132,1.468,15.442,56.519,15.137
-0.018,0.171,1.445,8.606,43.884,18.005
-0.069,0.205,1.434,1.709,33.386,19.104
-0.063,0.235,1.389,-4.639,28.320,17.212
-0.087,0.227,1.372,-11.597,23.071,15.320
-0.105,0.240,1.345,-18.677,18.677,14.282
-0.116,0.237,1.311,-24.658,16.846,12.512
-0.134,0.225,1.290,-31.189,14.709,10.193
-0.164,0.230,1.273,-36.621,13.550,8.301
-0.178,0.228,1.242,-38.940,14.648,5.981
-0.187,0.219,1.206,-39.429,16.357,2.563
-0.185,0.215,1.155,-38.208,17.700,-1.343
-0.187,0.208,1.126,-35.278,16.663,-6.348
-0.196,0.182,1.129,-32.043,14.526,-12.817
-0.176,0.160,1.108,-28.748,15.930,-17.761
-0.145,0.139,1.079,-23.926,18.127,-21.057
-0.107,0.130,1.051,-19.470,18.433,-23.560
-0.057,0.111,1.035,-17.090,17.151,-25.635
-0.010,0.090,1.030,-15.625,15.015,-27.344
0.032,0.058,1.029,-15.259,14.038,-28.992
0.079,0.021,1.015,-16.357,14.282,-29.114
0.122,-0.001,0.997,-17.883,14.099,-27.222
0.138,-0.016,0.986,-20.203,12.756,-24.353
0.143,-0.034,0.988,-22.095,11.658,-21.301
0.140,-0.047,0.986,-22.766,11.536,-17.273
0.141,-0.044,0.970,-22.644,12.512,-11.536
0.141,-0.038,0.953,-22.461,13.611,-5.615
0.126,-0.039,0.941,-20.996,13.245,-0.977
0.128,-0.039,0.937,-19.470,11.719,3.967
0.134,-0.035,0.947,-18.555,9.766,8.911
0.151,-0.016,0.946,-19.043,8.484,12.390
0.151,-0.003,0.948,-19.165,7.446,13.184
0.141,-0.006,0.941,-18.860,5.920,11.719
0.130,-0.009,0.941,-18.860,4.333,9.888
0.121,-0.019,0.946,-18.921,3.357,7.629
0.112,-0.030,0.954,-19.348,3.235,6.042
0.106,-0.030,0.958,-19.836,3.723,5.981
0.100,-0.029,0.953,-19.165,5.127,5.676
0.091,-0.033,0.934,-17.517,7.019,5.066
0.086,-0.037,0.912,-15.503,8.606,4.150
0.084,-0.052,0.892,-13.794,9.583,3.235
0.088,-0.059,0.885,-11.841,9.338,3.235
0.092,-0.044,0.868,-8.850,7.751,3.784
0.089,-0.048,0.868,-6.836,5.005,2.563
0.086,-0.063,0.868,-5.920,2.686,1.099
0.081,-0.069,0.873,-4.456,-0.244,1.282
0.087,-0.062,0.892,-4.028,-2.747,2.319
0.089,-0.062,0.914,-4.089,-4.517,3.296
0.100,-0.051,0.935,-3.723,-6.165,4.578
0.095,-0.032,0.963,-4.395,-7.446,5.737
0.090,-0.019,0.989,-5.005,-7.446,5.493
0.084,-0.011,1.000,-4.333,-5.554,4.883

0.575,-1.017,1.642,60.669,-64.880,78.308
0.528,-0.903,1.889,76.233,-66.589,114.258
0.394,-0.761,2.057,85.022,-61.890,151.733
0.224,-0.641,2.090,86.121,-47.180,179.871
0.034,-0.483,2.097,73.914,-29.419,196.533
-0.124,-0.363,2.103,52.246,-13.000,199.463
-0.257,-0.266,2.145,24.170,2.686,191.101
-0.347,-0.117,2.299,-6.226,16.663,180.115
-0.404,0.036,2.702,-29.297,33.752,164.856
-0.457,0.267,3.389,-48.462,60.547,147.705
-0.673,0.775,4.000,-90.820,102.600,131.836
-1.030,1.381,4.000,-157.654,180.359,112.183
-1.119,1.592,4.000,-229.187,308.899,58.838
-0.725,1.146,3.840,-312.622,446.655,-30.151
-0.276,0.400,2.640,-375.671,534.485,-96.191
0.088,0.118,1.302,-379.944,549.377,-82.703
0.135,0.315,0.194,-329.041,484.924,-16.052
0.182,0.857,-0.283,-287.292,378.235,60.852
0.109,1.119,-0.683,-246.399,278.320,98.999
0.098,1.210,-0.951,-215.149,206.482,110.657
0.120,1.288,-1.170,-176.514,145.264,124.939
0.094,1.376,-1.192,-140.869,82.947,143.921
0.001,1.513,-1.051,-106.079,26.062,154.724
-0.097,1.495,-0.733,-75.256,-20.752,149.170
-0.161,1.381,-0.285,-64.209,-48.340,128.235
-0.204,1.128,0.064,-49.194,-43.884,99.304
-0.214,0.934,0.221,-6.653,-14.587,73.059
-0.221,0.729,0.132,38.818,21.484,48.462
-0.261,0.413,-0.087,53.467,47.180,20.996
-0.287,0.172,-0.307,34.729,55.786,0.244
-0.322,0.065,-0.407,1.526,46.692,-11.475
-0.349,0.079,-0.359,-31.982,28.381,-19.287
-0.394,0.113,-0.268,-49.622,11.169,-29.907
-0.430,0.128,-0.162,-51.025,-1.831,-46.082
-0.486,0.142,-0.036,-49.377,-11.414,-67.322
-0.548,0.101,0.030,-48.340,-18.188,-94.543
-0.601,0.163,0.044,-56.641,-23.376,-124.390
-0.644,0.238,-0.013,-57.129,-31.311,-164.246
-0.692,0.136,-0.151,-45.654,-41.260,-216.064
-0.689,-0.186,-0.290,-41.748,-55.420,-262.573
-0.612,-0.252,-0.485,-32.410,-73.486,-283.447
-0.592,-0.450,-0.651,-12.329,-100.464,-302.979
-0.524,-0.722,-0.806,-3.052,-135.010,-309.509
-0.438,-1.018,-0.912,13.245,-181.152,-294.739
-0.347,-1.273,-0.924,30.334,-229.309,-263.855
-0.312,-1.468,-0.798,46.875,-284.485,-216.797
-0.334,-1.497,-0.360,66.284,-339.783,-165.161
-0.334,-1.519,-0.121,81.665,-377.502,-121.460
-0.391,-1.517,0.270,73.364,-409.729,-88.440
-0.444,-1.572,0.603,75.745,-421.082,-66.772
-0.414,-1.560,0.972,71.899,-412.964,-44.678
-0.388,-1.570,1.381,67.078,-389.038,-27.405
-0.272,-1.559,1.727,66.528,-353.394,-7.874
-0.200,-1.530,2.011,71.716,-302.307,9.338
-0.141,-1.404,2.261,82.825,-251.709,33.264
-0.096,-1.214,2.441,99.182,-204.163,61.218
-0.084,-0.994,2.555,111.389,-161.804,88.501
-0.100,-0.808,2.477,116.699,-126.038,111.023
-0.154,-0.585,2.407,107.605,-103.943,126.282
-0.205,-0.389,2.386,88.867,-91.675,133.728
-0.232,-0.220,2.354,70.251,-72.632,131.958
-0.222,-0.057,2.301,56.946,-41.687,122.925
-0.188,0.063,2.197,51.086,-5.188,107.788
-0.148,0.140,2.058,49.561,32.227,88.928
-0.108,0.195,1.863,47.424,69.824,68.665
-0.080,0.232,1.631,45.959,100.281,49.500
-0.005,0.231,1.404,41.321,115.662,34.119
0.053,0.218,1.277,31.433,114.441,22.949
0.062,0.255,1.262,18.311,99.182,16.724
0.077,0.312,1.278,8.606,80.505,12.634
0.079,0.364,1.292,1.343,64.514,7.446
0.099,0.404,1.278,-4.578,51.453,1.770
0.079,0.389,1.282,-3.845,39.307,-1.831
0.080,0.385,1.258,-5.249,34.241,-4.333
0.093,0.387,1.222,-8.911,35.461,-6.104
0.109,0.378,1.189,-12.329,37.476,-7.935
0.115,0.371,1.148,-13.550,37.781,-9.277
0.120,0.357,1.118,-13.367,35.706,-9.949
0.133,0.342,1.095,-12.878,30.762,-9.766
0.145,0.326,1.084,-12.207,23.376,-8.423
0.121,0.314,1.101,-10.193,13.428,-6.592
0.095,0.309,1.128,-8.423,4.639,-5.310
0.079,0.290,1.150,-7.019,-0.488,-4.456
0.066,0.267,1.152,-5.066,-1.953,-4.089
0.053,0.248,1.135,-2.686,-0.671,-4.272
0.027,0.241,1.129,-0.854,0.000,-4.517
0.025,0.206,1.115,0.000,0.977,-5.371
0.048,0.152,1.099,0.305,2.686,-6.226
0.074,0.100,1.074,-0.061,4.272,-5.920
0.026,0.029,1.001,-1.831,5.249,-4.517
0.095,0.062,1.057,-6.470,4.395,0.854
0.118,0.018,1.031,-5.676,6.592,3.845
0.091,0.026,1.016,-5.554,9.460,5.554
0.083,0.032,1.006,-5.188,11.475,6.775
0.089,0.027,1.000,-3.357,12.329,7.385
0.107,0.001,0.996,-1.526,12.451,7.935
0.154,-0.018,0.987,0.183,12.451,9.216
0.180,-0.031,0.971,0.183,11.230,11.597
0.240,-0.043,0.976,-1.465,8.118,14.587
0.209,-0.028,0.990,-4.333,5.798,17.395
0.224,-0.012,0.996,-7.263,5.066,19.409
0.212,-0.010,0.976,-7.874,5.920,19.287
0.199,-0.018,0.963,-7.568,6.348,17.761
0.185,-0.011,0.952,-7.690,5.615,16.418
0.170,-0.010,0.942,-7.446,4.211,14.099
0.160,-0.013,0.928,-6.653,2.930,11.597
0.138,-0.016,0.909,-6.897,1.709,8.728
0.116,-0.030,0.916,-6.897,-0.366,6.165
0.111,-0.030,0.915,-8.240,-1.831,5.798
0.115,-0.021,0.915,-8.911,-2.258,5.798
0.112,-0.029,0.930,-8.545,-3.174,5.249
0.114,-0.034,0.943,-9.033,-3.357,5.005
0.076,-0.036,0.964,-9.094,-2.319,5.188
0.137,-0.043,0.947,-10.620,1.099,7.202
0.135,-0.013,0.941,-10.742,3.357,8.728
0.131,-0.011,0.938,-8.118,2.869,6.836
0.130,-0.018,0.934,-7.507,1.404,4.639
0.126,-0.021,0.937,-7.507,-0.671,3.540
0.125,-0.025,0.941,-7.751,-2.319,3.174

0.536,-1.171,1.144,84.534,-120.300,104.248
0.521,-1.156,1.333,96.863,-114.258,135.315
0.474,-1.077,1.450,104.553,-96.985,162.231
0.397,-1.023,1.579,96.069,-77.759,181.885
0.310,-0.971,1.783,79.773,-58.105,193.542
0.231,-0.857,2.031,63.171,-36.255,201.294
0.153,-0.652,2.241,47.058,-10.315,202.942
0.062,-0.449,2.436,24.353,13.489,196.777
-0.049,-0.196,2.704,-9.155,32.593,184.937
-0.155,0.108,2.969,-48.767,52.551,170.593
-0.263,0.383,3.171,-91.980,84.534,147.217
-0.379,0.674,3.349,-133.850,123.596,121.460
-0.538,0.955,3.364,-174.316,168.823,96.069
-0.710,1.092,3.260,-214.417,215.210,66.223
-0.863,1.114,3.052,-254.211,254.150,31.982
-0.965,1.092,2.794,-292.664,284.241,2.930
-1.027,1.026,2.404,-319.153,301.147,-15.869
-0.998,0.937,1.915,-337.036,303.955,-23.804
-0.921,0.996,1.485,-345.276,290.222,-19.287
-0.801,1.082,1.293,-332.397,266.235,-10.498
-0.666,1.015,0.913,-287.048,254.944,-5.615
-0.521,0.985,0.396,-233.765,257.812,1.221
-0.484,0.964,-0.093,-186.035,255.798,9.094
-0.434,0.979,-0.605,-137.878,247.070,15.137
-0.374,1.020,-1.002,-91.797,221.680,16.907
-0.319,1.010,-1.275,-57.617,175.659,9.277
-0.326,0.963,-1.385,-46.021,115.662,-8.972
-0.365,0.865,-1.229,-57.007,45.776,-34.912
-0.391,0.640,-0.918,-77.271,-18.311,-64.026
-0.437,0.437,-0.497,-107.361,-65.796,-87.524
-0.522,0.386,-0.037,-134.399,-92.224,-100.891
-0.582,0.370,0.324,-149.353,-90.881,-115.662
-0.610,0.300,0.460,-143.433,-64.026,-138.794
-0.617,0.129,0.374,-122.864,-24.841,-167.664
-0.621,-0.036,0.177,-91.675,8.789,-191.345
-0.598,-0.198,-0.050,-57.678,30.701,-207.764
-0.475,-0.377,-0.215,-27.405,36.621,-215.942
-0.333,-0.522,-0.288,-2.808,30.212,-216.736
-0.185,-0.647,-0.399,21.301,20.203,-213.623
-0.022,-0.832,-0.540,34.851,4.272,-209.106
0.142,-0.948,-0.716,35.645,-19.165,-201.599
0.295,-1.007,-0.770,15.991,-53.162,-193.054
0.380,-1.062,-0.618,-7.446,-95.886,-187.073
0.434,-1.136,-0.413,-14.099,-136.902,-178.894
0.505,-1.192,-0.285,-3.296,-169.373,-169.495
0.484,-1.411,-0.204,14.099,-201.172,-159.912
0.450,-1.509,-0.001,28.259,-240.295,-138.000
0.396,-1.554,0.300,44.983,-279.724,-108.765
0.314,-1.612,0.544,69.946,-310.120,-80.078
0.260,-1.581,0.809,88.562,-333.923,-50.598
0.207,-1.560,1.102,100.830,-351.318,-24.475
0.181,-1.524,1.373,106.812,-357.300,-0.793
0.193,-1.453,1.552,107.544,-348.999,24.475
0.174,-1.297,1.812,108.948,-330.688,51.270
0.168,-1.132,1.842,116.821,-300.171,77.209
0.141,-0.969,1.802,120.056,-267.700,99.426
0.110,-0.834,1.733,122.559,-241.333,116.516
